vector_number,cf_w,cf_hatL,cf_hatR,diag_cf_λ,real_v,shock,non_demean_shock
5107,0.11086058856160097,-0.8105863884819486,-0.17125120553110884,-1.2069586960418044,0.03323643442509905,-0.0027005640905322092,1.0035918934878718
5109,0.10885289329436443,-0.1435478648159405,0.6455136614308854,-2.9375996624123157,-0.07980160607089504,0.0026247159647374563,1.0089171735431415
5111,0.10949440008620748,-0.7288237470591707,0.4972487619525845,-2.967869742766027,0.21240937230995183,0.0027414011824276052,1.0090338587608316
5113,0.10663406623203642,-0.5823851731351914,-0.5565358869544013,-0.5279245623939333,0.16538271907295954,-0.004729008344879881,1.0015634492335241
5115,0.10759275548184455,-0.11379062245190363,-0.28773637774045513,-0.8929729911348883,-0.02804902731424752,-0.00363756766196488,1.0026548899164391
5117,0.11315120614407981,-1.179700095015812,0.6245715979789734,-3.311151477909169,0.26684676744284097,0.003845888377574491,1.0101383459559785
5119,0.0792821803184296,0.6158403512023458,-0.49533092732961803,-0.3040194219798842,-0.056320043996072044,-0.005408003472450407,1.0008844541059536
5121,0.11575566608690302,-0.9201387155973961,0.004958622685724556,-1.8310068976491345,0.21038544506528645,-0.0007903003615250537,1.005502157216879
5123,0.11032022798111996,0.3016669042230191,0.05695975619919302,-1.782374196321046,0.07567085720689981,-0.0009179534481404961,1.0053745041302635
5125,0.11692726395213793,-1.5898639408665982,0.8141031454225622,-4.20358156168149,0.6520266610371861,0.006853825715243955,1.013146283293648
5127,0.10681108927550476,-0.9086280379204559,-0.2140139795417384,-1.612114841763379,0.39955504663693464,-0.001459689460807878,1.0048327681175961
5129,0.11140779436460413,-1.3345881623723965,-0.17240911751100763,-1.9454338591592402,0.5892063155835903,-0.00044597321553041525,1.0058464843628736
5131,0.0987133529008144,0.8402744519293792,-0.1752039484381407,-0.9109671664531471,-0.1659496896941226,-0.0036022181622159533,1.002690239416188
5133,0.10695749631797202,-0.264288155845227,-0.14672231975424443,-1.416751734941335,0.12961512517899454,-0.002060712610002957,1.004231744968401
5135,0.11474576395962277,-0.4288654596173336,0.2954352681044048,-2.6954537205332807,0.3655297928068846,0.0018781550249307166,1.0081706126033347
5137,0.11162449856081391,-0.6374346274482412,-0.3065198524631496,-1.1306281454084077,0.20112833162173605,-0.002923679591133599,1.0033687779872704
5139,0.10447260827990412,0.08422892900299406,-0.5622031114935977,-0.26468458009533125,-0.019868663777644624,-0.005511930345898808,1.0007805272325052
5141,0.11107465345772116,-0.6259899760512,0.036786583917503,-2.176121340082393,0.3971784578241433,0.0002740896176738339,1.0065665471960779
5143,0.10424806137376841,-0.05860467123327551,-0.2371214346596595,-1.1570974704991577,0.06349962782612462,-0.002843319208494677,1.0034491383699093
5145,0.11055673346689332,-0.8741509988895224,-0.20737984024623568,-1.503579677032485,0.3035738442671354,-0.001764218597131384,1.0045282389812726
5147,0.11122199000581645,-0.8337877245687242,0.20157343692768226,-2.1325138303541546,0.08427611549406411,0.0001273166303998874,1.006419774208804
5149,0.10991617480149429,-0.7135870882015172,0.20666092866190588,-2.4494744755257813,0.3044218983182079,0.001114948865557297,1.0074074064439613
6001,0.10997000594803463,0.2113359970549844,0.02565518995265581,-1.962761813755376,0.22857795503883338,-0.00019172854963467323,1.0061007290287693
6003,0.06829908348677804,2.473964856841282,0.2556858256813177,-2.775993260523779,0.17424385106834528,0.0021054287206856426,1.0083978862990897
6005,0.07879787769995428,0.1548217195188828,-0.2645834110247547,-1.5846612583098718,0.19075179828000888,-0.0015348170812989892,1.004757640497105
6007,0.06480887366862031,-0.6961019823808035,-0.6523215705638963,-0.40704459281414307,-0.06637204486825699,-0.005096611402799267,1.0011958461756048
6009,0.07495156640198175,-1.5840381972461737,0.02822809523983505,-2.630444121907638,0.4668129516058661,0.0016517260481256901,1.0079441836265297
6011,0.07475704796318094,-0.1403978603018996,-0.2421847114149167,-1.2273019180416678,-0.08725635697363066,-0.0026495802609596275,1.0036428773174444
6013,0.13240520214834461,-0.58678847197986,0.21800850075490708,-2.42397662091115,0.16230781058970134,0.0012649224346048538,1.0075573800130089
6015,0.05373235378467456,-0.42595085168644076,-0.6882888286458333,-0.21360876281310004,-0.17024993715986092,-0.005662087362264812,1.0006303702161392
6017,0.08899674836500004,-1.2234044672752908,-0.11062761879354621,-2.2447838017076505,0.44161337390666855,0.0005364188913872248,1.0068288764697912
6019,0.03986674782097133,-0.6530586174647524,-0.7029896612135933,-0.3339448958731839,-0.1435672091743445,-0.005307212171875575,1.0009852454065284
6021,0.06731085285018867,-0.4299112419404949,0.035601896674197775,-1.7190180519260911,-0.24297392431663623,-0.0011365369137723569,1.0051559206646317
