vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_λ_adj,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w,non_demean_shock
13143,1.001600279863832,1.0028749373606687,1.0086612334608756,1.0043306277804,0.9712639886118106,0.9629235612366145,0.9990393577711562,1.0003217470054815,1.0130293698195139,1.0040075913444042,0.005015685047134122,11608,14006.57,0.830247123450937,34417.04,1.0113081426255381
13145,1.0014401885891926,1.0009074561481768,1.0103545430481022,1.0097920980027155,0.961354757283552,0.9515024405669077,0.9980455587600243,1.0004848038879455,1.0202480337511182,1.009302784088875,0.008850252705995931,10709,19237.41,0.4866732699763587,22379.03,1.0151427102844
13147,1.0014845405469348,0.9932734821088158,1.004915354975517,1.0020711706530787,0.9778935835368359,0.9731107644272265,0.9909002536471577,1.0006862887397021,1.0069967061675704,1.001383932136335,0.0018351339285977986,10212,12798.92,0.760294161582106,31593.42,1.0081275915070018
13149,1.0015496414891714,1.0037879902622298,1.0151059372072873,1.0010123039810317,0.9670352101056857,0.9526445666260216,1.0003194133012998,1.0003946960411618,1.0161335329886911,1.0006173642686371,0.008274353739086138,3548,5930.687,1.0043553286450757,39044.81,1.0145668113174902
13151,1.0020370164132428,0.9946293250670186,1.0101993546111554,1.0085834643411817,0.9659631482412143,0.956210531175843,0.988489050928107,0.9999707569261279,1.018870364748945,1.0086129592844584,0.00733678558337747,72067,120368.4,0.7760339806692164,34375.77,1.0136292431617815
13153,1.0012891432289717,1.0000377090369348,1.0013939595324168,0.9991223545777947,0.985767993540226,0.9843956739909107,0.9980579318152313,1.000627955155191,1.0005150907080091,0.9984953442789205,-0.0016327417136468014,78857,77184.83,1.2633807485895867,45932.16,1.0046597158647572
13155,1.0012354881335062,1.008298109476601,1.0087570990666959,1.0038768579073176,0.9697085553063958,0.9612905296004309,1.0068614335070911,1.0007597245053863,1.0126679070027753,1.0031147670370846,0.0055810894855419235,3691,4517.131,0.7347172373988271,29053.64,1.011873547063946
13157,1.0017080226919464,1.0010361245829513,1.0101006948476317,1.002884861275436,0.9713331624859125,0.9616200788691189,0.997343736902065,1.0004748832677688,1.0130146952264885,1.0024088340926618,0.005458860131423826,25244,32819.12,0.926620220871024,37851.89,1.0117513177098278
13159,1.001656033509646,0.9892681916057344,1.0088804280438362,1.0072940321573112,0.9672591103431468,0.9587450297935642,0.9855094634808694,1.0003858248360407,1.0162392343288698,1.006905542991278,0.006302436662689592,4589,7738.017,0.6605044923715822,28636.09,1.0125948942410936
13161,1.001235377654118,0.9978911008419529,1.0035937865659714,1.000809443574084,0.9802240740413113,0.9767140737847533,0.9965613876961827,1.00079045681558,1.0044061391074979,1.0000189717621453,0.0007313818318683829,6210,6921.669,0.8705066468152592,32960.06,1.0070238394102724
13163,1.0013715040841273,0.9980591049124703,1.0024298071023732,1.0026172148670254,0.9801423710683651,0.9777665552290039,0.9958418865610533,1.0006294286496025,1.0050533812966709,1.001986535834855,0.0004010373810063861,7636,8189.858,0.8477160983611484,33034.44,1.0066934949594104
13165,1.001326916611037,0.9891580983848516,1.0040375919614357,1.004816344890347,0.9749106368105243,0.9709902459767648,0.9873631192739456,1.000720862771074,1.0088733832871957,1.00409253196534,0.0025131144418437668,3386,4635.417,0.7232187939817378,29038.69,1.0088055720202478
13167,1.0013499228802631,0.9942602024269501,1.0088034371127728,1.0048039831467679,0.9689827942069053,0.960526935780647,0.9922691912611878,1.0006810734341014,1.013649711823064,1.0041201036195455,0.005825874087321825,2941,4704.712,0.6953330432986319,28234.27,1.0121183316657258
13169,1.0015133418150766,0.9910298216620603,1.013937516993175,1.0055193571795633,0.9625321247085206,0.9493014907199853,0.9878977725599419,1.0004571679880954,1.0195338003072199,1.005059875978147,0.009577725114797486,6660,16870.73,0.668763086014905,28439.64,1.0158701826932015
13171,1.0016607167041867,0.9983398067929152,1.0114484610711973,1.0047454317725033,0.967325975803797,0.9563769587669112,0.9944344860248588,1.0003529060631462,1.0162482207346142,1.0043909761072658,0.007064359940635034,6159,9441.275,0.7414165038848525,31252.8,1.013356817519039
13173,1.001178635330383,0.9846006636182786,1.008712814410954,1.0067276492971566,0.9657165058309405,0.9573749953514284,0.9837226028813705,1.0008809318598753,1.0154990804678588,1.0058415714109137,0.006872632736744988,2525,4965.854,0.6087349968306339,25118.42,1.013165090315149
13175,1.0012947412627682,0.9988670293802085,0.9972852089256924,1.000718623235407,0.9889189806373568,0.9916110127623005,0.9971098367624122,1.0007072421499938,0.9980018812491541,1.0000113730419187,-0.0038048808625383845,26829,25122.75,0.9557807320045216,35826.75,1.0024875767158656
13177,1.0013485051576423,1.004263800181541,1.0137686425509367,1.0052496272665352,0.9621682562238696,0.9491001566632884,1.0022033640946377,1.000663218008315,1.0190905500588305,1.004583369485039,0.009645609230069185,8424,17324.75,0.7675939479364856,30450.26,1.0159380668084732
13179,1.0010703871722355,1.0008714685372377,1.001952719615925,0.9974427096161343,0.9861868456759091,0.984264738605131,1.0000601961512168,1.0007998361850177,0.9993904355609632,0.9966455564364594,-0.0015354322873819548,37716,35805.04,1.7375069721461187,54418.87,1.004757025291022
13181,1.001481448593534,0.9919976662892884,1.0081271547988162,1.0063057935518973,0.9684213103194195,0.9606141373284118,0.9895087370180577,1.0006431724054365,1.0144841965110392,1.005658981445752,0.005787046603104695,2848,4505.542,0.5973848655072261,25889.75,1.0120795041815087
13183,1.0012204556704194,0.9881761168296935,1.0156650603690762,1.0065007022894268,0.9574434279190391,0.9426762179912515,0.987090249974633,1.0008535876745812,1.0222675965523083,1.0056422984184592,0.011742990286362609,1776,6754.812,0.6258528015597319,24626.69,1.0180354478647666
13185,1.0010586881491221,1.001293770602773,0.9951414530964344,1.0006597823010366,0.990719833202056,0.9955567930839272,1.000734264099325,1.0008721950272983,0.9957980298142153,0.9997877723776152,-0.004984602346410405,66402,56302.7,0.9729769396488832,36055.32,1.0013078552319936
13187,1.0016312155163702,0.990284018289053,1.0062741433740041,1.0064641865654458,0.971246019483846,0.9651899545007337,0.9870731714573956,1.0005474972699187,1.0127788871727579,1.0059134516968673,0.004273872230379894,11217,16113.45,0.7322900984541048,31289.12,1.010566329808784
13189,1.0014853991242578,0.9987979469025998,1.0029716532586308,1.003180409875416,0.9791403679222985,0.9762396177063933,0.9961491358983522,1.0005993026449198,1.006161514209417,1.0025795612925907,0.0008997975067024377,10905,11253.83,0.829115785986315,33183.95,1.0071922550851065
13191,1.0011148713763363,0.9802945296883079,1.0028352297947605,1.009380152003588,0.9696954095060604,0.9669538674690907,0.9795057480820262,1.0008462878489581,1.0122419766847885,1.0085266481559032,0.003825923532940534,4161,6815.802,0.6123679571188807,25327.32,1.0101183811113446
13193,1.0013620085514081,0.9988988217354134,1.0040952893886301,1.0033118098601934,0.9771447767937763,0.9731592843825235,0.9965823922801418,1.000587362263999,1.0074206620686013,1.0027228482978539,0.0018416813490489403,5283,5938.912,0.892974679700027,34470.57,1.008134138927453
13195,1.0015759075407655,0.991875878672173,1.011240129764867,1.0060812245995783,0.9652446412596372,0.9545158376328288,0.9888249933101027,1.0005479457155162,1.0173897081180738,1.0055302486080315,0.007757615468520385,8222,15795.1,0.629523176563109,27625.64,1.0140500730469244
13197,1.0013485539112619,0.9920381040570366,1.0067932357027993,1.0072818902409952,0.9687403887050404,0.9622039030023402,0.9894957040548754,1.000492401821431,1.0141245935405636,1.006786146908466,0.0053017964498409675,2789,4240.961,0.6613816797615348,27539.98,1.011594254028245
13199,1.0015794843011838,0.9975746224202692,1.010131932723959,1.0050258891279271,0.968353787355756,0.9586408794626725,0.9939510804466083,1.0003653166707485,1.0152087438224084,1.0046588704941204,0.00637276547966148,8269,11822.82,0.7320320832444523,30731.77,1.0126652230580655
13201,1.0011925068123912,1.002102656765891,1.0081478685614305,1.0030825470307951,0.9712797879356241,0.9634299593973027,1.0009351073477726,1.0008035260385526,1.011255531780267,1.0022771912098107,0.004902026534689519,2636,3368.227,0.8109825638961269,31049.32,1.0111944841130935
13205,1.0011890411624031,1.0013566875654873,1.0011378397362247,1.004512181415413,0.9784847612052403,0.9773726108520184,1.0001267920580614,1.0007789766990984,1.0056551552909492,1.0037302989003904,0.0005408016703694063,11196,11436.22,0.8305719846640547,31824.31,1.0068332592487734
13207,1.0015802844977881,0.9952647817863274,1.0125952206189501,1.0028991610668272,0.9678937633461759,0.9558544647515544,0.9917336885406196,1.0003943809118025,1.0155308972590238,1.002503792706974,0.007385178695292316,8180,14392.67,0.9008496987980328,35791.69,1.0136776362736963
13209,1.001289651320443,1.0014286272701527,1.0120941376250694,1.001640838452874,0.9685441554201604,0.9569705010927727,0.9997792610918521,1.00073963682176,1.013754820604013,1.0009005355618532,0.006966171030392765,2996,4646.566,0.7915880315263712,30867.49,1.0132586286087968
13211,1.0016594460918222,1.0050708678235847,1.0034859211471763,1.006435170848631,0.9752428334808421,0.9718547684652515,1.0012717043840669,1.0003957630862685,1.0099435244939543,1.0060370185332759,0.0022065073149255543,10726,10107.45,0.6939745907516587,29769.16,1.0084989648933296
13213,1.001485716619572,0.9994460217716984,1.0074207878307657,1.0051896173545285,0.9710052958463069,0.9638528253576871,0.9965447781655405,1.0005157225843266,1.012648916234605,1.0046714855795862,0.004788860642694459,16036,21702.85,0.8269073226098548,34155.84,1.0110813182210985
13215,1.0011960817972039,1.004175359684254,0.9973413100436738,1.0024199395128077,0.9870047649309213,0.9896358319660201,1.0016269208816562,1.0003484050139624,0.9997548156876038,1.0020708130172071,-0.0032289450626270533,123253,98948.62,1.12792859695243,43189.21,1.003063512515777
13217,1.001916112507763,0.9948954708025869,1.0138058847288969,1.003636445183399,0.9668247847727282,0.953658664045759,0.9898600059729191,1.0002229198991632,1.017492534255321,1.003412764511115,0.008031910518737861,27273,49364.09,0.986860839697307,40293.92,1.0143243680971419
13219,1.001666808778656,1.0085295780113546,1.01179222210782,1.0050641079968552,0.9664873634718006,0.9552230635646156,1.004592763103277,1.0003617672329426,1.016916047190952,1.004700640226305,0.007570539067534021,13279,18331.22,0.733167084586112,31564.12,1.013862996645938
13221,1.0015371949545075,0.9841438373360518,1.0127856113201956,1.005402606574893,0.9640522107831404,0.9518818358069809,0.9812001472450617,1.0005376257908802,1.0182572935228713,1.004862366650297,0.00860034392819875,3418,8225.796,0.6831281284253149,29004.68,1.0148928015066028
13223,1.0018532560671942,0.9894028648203522,1.0111179224427547,1.010634399771363,0.9617310208931527,0.9511561062299173,0.9836732741742337,0.9999156141916993,1.021870554646001,1.0107196901693833,0.008967029528023085,40597,90095.76,0.5180844406385041,25362.79,1.015259487106427
13225,1.0014202921219588,1.0148067177727236,1.0138078504206907,1.002224726987941,0.9665742571598093,0.9534097378969292,1.0119071112063922,1.0004655964129257,1.016063296106108,1.0017583119112967,0.008176550575863528,9957,12682.06,1.0190511277061267,39004.32,1.0144690081542675
13227,1.0017071281430427,0.9947399260868258,1.0050795636530068,1.0074475965042657,0.9719393140081003,0.9670273571185889,0.9910152442156861,1.0004553078424867,1.0125649906977778,1.0069891064667926,0.0037293698011930942,12608,15987.69,0.7183049702791507,31357.63,1.0100218273795971
13229,1.0012039871813663,0.9916065189737228,1.006902715595932,1.0043937566337144,0.9710779526314448,0.9644209636967824,0.9906452413035229,1.0008803553829182,1.0113268010820868,1.0035103109296737,0.0046070364642591954,6948,10396.45,0.6921127508674918,27686.24,1.0108994940426632
13231,1.001677214134265,0.9910460997453343,1.0120075078972164,1.0076221674195263,0.9630980887993484,0.9516710997762736,0.9869974113013971,1.000311312621087,1.0197211985522265,1.0073085795453847,0.008571788021978666,5147,10584.13,0.5479439620949359,24974.94,1.0148642456003827
13233,1.0015956640804349,0.9954304891355942,1.0053904712376613,1.0054290795102767,0.9739656984119287,0.9687438461611055,0.9917272649008597,1.0003520672951565,1.0108488160448852,1.0050752253942434,0.0032045230004387193,16945,21582.51,0.7402446146513044,31705.46,1.0094969805788427
13235,1.0013249194318705,0.9960420514153763,1.0061432448225687,1.0063862816577185,0.9702616350801816,0.9643374249340564,0.9941387865041078,1.0006867262457528,1.0125687589720165,1.0056956440637006,0.004607147577163628,4300,5831.835,0.8130402597055449,31980.93,1.0108996051555676
13237,1.0015427613801235,0.9993645596667987,1.0052068299153634,1.0017118685767221,0.9785657625339056,0.9734973342752988,0.996195070658557,1.0004828410136963,1.0069276119006019,1.001228434424503,0.0017225310216502088,10613,11927.83,0.8353658472954422,33570.9,1.0080149886000542
13239,1.0012778330294294,0.9962952233196485,1.0134249481634423,1.0021718983010326,0.9662459958824907,0.9534460739514501,0.9945314238987126,1.0006866105252104,1.0156260040865825,1.0014842686613372,0.008095452486713839,635,1207.456,0.7906285491886209,30820.47,1.0143879100651179
13241,1.0014364281863797,1.0007977965772255,0.9995701992647452,1.0022997088125025,0.9844225100290585,0.9848457192794478,0.998469746977677,1.000659313574665,1.0018689196607093,1.0016393144155902,-0.0017755161441148637,8291,8039.704,0.6910646448395823,29258.83,1.0045169414342892
13243,1.0012646744946072,0.9905190010988904,1.0032371795562163,1.0018579876831972,0.979594122291322,0.976433274734303,0.988849023749378,1.00070165992024,1.0051011818791573,1.001155516983003,0.0008229116023745764,3299,4051.188,0.8353342032327279,32049.41,1.0071153691807786
13245,1.0012955176074176,1.0096153047290821,1.0019722818496852,0.9987355388611125,0.9862301045821582,0.9842884593331918,1.0065335461348068,1.0002756915260644,1.0007053268370438,0.9984602718250584,-0.0016404234142031182,137732,103017.3,1.1822019259422112,44252.9,1.004652034164201
13247,1.0020245366601332,1.0100859329662424,1.0097885192167952,1.0075400624393462,0.9681458576918948,0.9587609293694164,1.0032978390547744,0.999774849974646,1.017402387702225,1.0077669611962103,0.006491315587029867,46086,48118.9,0.808890346922935,36128.39,1.0127837731654339
13249,1.0013476521054177,1.0010659839301221,1.0090898651911508,1.0005569270145482,0.9742415807469902,0.9654657122638433,0.9987855490317633,1.0005867151593562,1.0096518545971827,0.9999702293221001,0.004257449268191715,2054,2595.417,0.9466003655152496,35829.6,1.0105499068465957
13251,1.0013067703806593,0.9949584727879254,1.0009694655054666,1.0030068479610972,0.9810754671730104,0.9801252055468337,0.9933162495132813,1.0007555665329764,1.0039792285019422,1.0022495817194603,-0.00029510115498121436,5948,6563.775,0.7539367342050226,29894.25,1.0059973564234228
13253,1.0011648849639336,0.9970118877100729,1.003840493332753,1.002862944525533,0.9768799818934553,0.9731425380531254,0.9961114824986234,1.000863408924662,1.0067144329776483,1.0019978106733058,0.001839082402437242,3877,4456.828,0.822451913762084,31299.97,1.0081315399808413
13255,1.001827608934564,1.001080660978857,1.0066244957145423,1.005187545297388,0.9738273702066405,0.9674186435426636,0.996065517733385,1.000151845687022,1.0118464058835217,1.00503493507719,0.003608760209458106,32008,34440.55,0.8259317677749731,34911.12,1.0099012177878621
13257,1.0014904564663207,1.0016302512891162,1.002757380305486,1.0010017022252242,0.9822001123391944,0.9794993876128684,0.9990469314053708,1.0006287287638862,1.0037618446046979,1.0003727391095385,-0.00014124849814645124,13412,13274.63,0.8350487373769853,34081.42,1.0061512090802576
13259,1.0013042609522302,0.9945067627732558,1.0063210538100833,1.006636733117041,0.9698362233515824,0.9637444762314172,0.992378217490576,1.0005893860315966,1.0129997380742801,1.006043784963009,0.004810788865464932,1895,2683.686,0.7027617099943614,28451.19,1.011103246443869
13261,1.0013122284593123,0.9970287814916825,0.9982247059207888,1.0018000675836682,0.9864204986471949,0.9881744924257028,0.9950881969472969,1.00066216595421,1.0000215778551336,1.0011371486483382,-0.0027635217371344556,16112,15763.29,0.9107634771482436,34651.25,1.0035289358412696
13263,1.0014505926374233,1.0026205124863072,1.0163707642412967,1.0030558283611815,0.9623878436977875,0.9468865159065072,0.9996650288011987,1.0004656124933637,1.019476618848141,1.0025890103922337,0.010245079949234404,1649,3501.106,0.6798393230517191,28463.31,1.0165375375276384
13265,1.0014824893722682,1.0047693923480256,1.013612457581975,1.0059751765481564,0.9620514299177193,0.949131426565622,1.0020224513881597,1.0005690047768871,1.0196689709674378,1.0054030973830483,0.009469763512155893,504,899.5149,0.5043601793614046,22726.19,1.01576222109056
13267,1.0012561441684644,0.9955126144851555,1.0057693758986432,1.0018884468409193,0.9760931699764195,0.9704940238068995,0.9941207627382751,1.0007892992237848,1.0076687178992523,1.0010982807449949,0.002685406398789336,8856,11058.44,0.8876907364084685,33653.12,1.0089778639771934
13269,1.001412531951288,1.0006424521161985,1.0059460851781128,1.0027899110406813,0.9757304620296023,0.9699629022506886,0.9979688573771295,1.000519852335341,1.0087525852674812,1.0022688792231775,0.002837157352469699,3087,3430.061,0.8651704316241091,33829.93,1.0091296149308737
13271,1.001259244378073,1.0033400435255666,1.0026414038992195,1.0047425785928363,0.9765228635298637,0.9739503040074734,1.0018187871268955,1.0007529545785279,1.0073965095576434,1.0039866222688183,0.0015844768424864153,5867,5888.721,0.6353036068342224,26071.93,1.0078769344208904
13273,1.0012822164637478,1.0044238281242237,1.0065950918113786,1.0050202065939773,0.9713355090934448,0.9649712902410126,1.0025672761671556,1.0006649209493652,1.0116484071287553,1.0043523916482253,0.004438361478710018,3779,4351.745,0.8076984321630291,31404.34,1.010730819057114
13275,1.001116676451216,1.005740888653304,0.998077873395563,1.0005569899753206,0.9872535514278695,0.9891550000074081,1.004899918818294,1.0008375642384162,0.9986337927656336,0.9997196605392114,-0.003055387681570876,29146,24260.85,1.0554907369898985,38085.54,1.0032370698968331
13277,1.0011850298767404,1.0053027783502528,0.9976069252773204,1.0005012006578686,0.988367990334688,0.9907387870696936,1.0039479547504526,1.0007350696143715,0.9981069265245637,0.9997663028271878,-0.0035435737941795775,25573,20819.06,0.9511143386013668,35518.28,1.0027488837842244
13279,1.001262752426969,1.004583936536117,0.9996541883439239,1.001827665122142,0.98419154839177,0.9845318822172663,1.0030307750992553,1.0007464773891692,1.0014812214381634,1.001080381252796,-0.001662945306456276,16267,13921.94,0.8164461315483094,31615.97,1.0046295122719477
13281,1.001465328346172,1.00656859441992,0.9993354751413258,1.0027288251081505,0.9843517279507228,0.985006275959844,1.0040061646494383,1.000614793417827,1.002062486877357,1.0021127327961068,-0.0018163407069322623,6054,5168.853,0.5849682140719085,25846.71,1.0044761168714718
13283,1.0013115159312669,0.983161015479439,1.0064284942626627,1.0053876045079404,0.971035542949071,0.9648330095703825,0.9814665344895914,1.0007359306527235,1.011850732955272,1.004648253063306,0.004459671487149208,2052,3411.341,0.6287875394228809,26043.37,1.0107521290655532
13285,1.0014707004378067,1.0034955171433897,1.0004525957736157,1.0000844880848259,0.9866915043969786,0.9862450272978482,1.0004120284818856,1.0004438923743522,1.0005371220973915,0.9996407551765114,-0.0021930277762065575,39941,34832.01,1.017025635380883,39241.86,1.0040994298021975
13287,1.0012661057754708,0.9989753737670055,1.0032368534361702,1.0055674440911844,0.974753464885834,0.9716085055240814,0.9973852691240603,1.0007345733617579,1.0088223185278917,1.0048293232372212,0.00233840949792663,3854,4409.737,0.697997851084024,28074.21,1.0086308670763307
13289,1.0013710772824802,1.0093569447335444,1.0124722461853997,1.0063109462122601,0.962749197615836,0.9508894072209236,1.0068652552134405,1.0005464064249991,1.018861904072482,1.005761391725805,0.008956591249405177,2447,4060.366,0.6611594777085325,27761.34,1.0152490488278092
13291,1.0015015828450342,0.9990554076952123,1.0020697377818684,1.0020782881633532,0.9817974469126262,0.979769351795571,0.9963429025805556,1.0005943790915626,1.004152327456755,1.0014830275911981,-0.0002121350295596347,11219,11735.51,0.6152932749455149,26966.13,1.0060803225488444
13293,1.0015309335363094,0.9885769875201551,1.0037337795997991,1.002651275795771,0.9792581802167624,0.9756157424038976,0.9854084603218195,1.0004597728457274,1.00639495467505,1.0021904958195471,0.0010130726065997742,10806,13673.51,0.7707565267915548,31688.14,1.0073055301850038
13295,1.001496625456466,0.9955003800237989,1.0115443316163417,1.0043420742384808,0.9667437896572144,0.9557106100948851,0.9927920184500167,1.000587575576485,1.0159365321997342,1.0037522939057408,0.007482126114047416,21032,36785.78,0.8006358436203485,33237.73,1.0137745836924514
13297,1.001869015522439,0.9912501680221631,1.0110567207631829,1.0057087196854257,0.9672815148435647,0.9567034441536765,0.9867245773613975,1.0003419988027424,1.0168285601680858,1.0053648860980609,0.007024259678875433,26126,45929.66,0.8802367145182599,37127.19,1.0133167172572795
13299,1.0011391878387945,1.0071546637499837,0.9983289390027681,1.0005236627375997,0.987020563898645,0.9886725999121648,1.0062773476285438,1.0008484113462903,0.9988517266679913,0.9996755266781573,-0.002919657859744351,21905,16793.78,0.8829366666954953,33088.43,1.0033727997186597
13301,1.0014580486417346,0.9971835244087897,1.0100906476895957,1.0051884416203603,0.967369637661742,0.9577056470738251,0.9946068322478987,1.000594725479646,1.015331444046405,1.0045909857645035,0.006719546961523326,1939,3030.536,0.6593475190816888,27674.57,1.0130120045399273
13303,1.0013812512544238,1.0005382393111224,0.9992916432523444,1.000344608975302,0.9872290997468922,0.9879287448023437,0.9982628192761906,1.0006215626663735,0.9996360081215535,0.9997232183460715,-0.0026948901044987483,10700,10022.76,0.9219930523749368,35175.33,1.0035975674739053
13305,1.0011838152776382,0.9922996335220009,0.999708711056775,1.002145315595869,0.9832074401219859,0.9834941897862817,0.991370282254113,1.0008711603619187,1.0018534017459313,1.0012730462065562,-0.0013189648181428648,12805,14141.86,1.0409427646506169,37737.6,1.0049734927602612
13307,1.0013099750738523,0.9941439181610305,1.0106649281942044,1.0029857988751016,0.9689361032486616,0.9587115340294402,0.9920818687325874,1.0006171914512554,1.0136825703999113,1.0023671464412989,0.006408792959879506,860,1358.415,0.7961066440097552,31197.67,1.0127012505382835
13309,1.0012781091759742,1.0109696972439002,1.0087029887108556,1.0002007800577175,0.9746839999848639,0.9662746501512108,1.0093268768325063,1.0007354579239272,1.0089055161551488,0.99946571507787,0.003988841462025494,1965,1981.547,0.7854327853193421,30625.45,1.0102812990404295
13311,1.001565686732623,0.99332075154052,1.0042692557815576,1.0087004308080219,0.9706361315262113,0.9665097750394002,0.9904643228428183,1.0006047189692577,1.0130068309541087,1.008090819166937,0.0038811121002635396,11711,15628.06,0.5535158397384852,25144.39,1.0101735696786676
13313,1.0014057749965086,1.0081394186326587,0.9990964635505918,0.9999235228420826,0.9884973037489377,0.9893911894192564,1.005185713039891,1.000426825988712,0.9990200554925741,0.9994969115845811,-0.003139964537643758,74123,57111.01,1.1047944770274387,42951.97,1.0031524930407603
13315,1.0012874981820628,0.9943472530784735,1.0070976350808454,1.0030330120277038,0.9731500716080456,0.9662916292911093,0.9926599057767284,1.0007208026853927,1.0101521743211177,1.0023105438960662,0.00399158763921581,2501,3447.98,0.7538741543273575,29790.48,1.0102840452176198
13317,1.0014754573749898,0.9929409269006028,1.0009747091724315,1.002090651504352,0.9830888877906845,0.9821315319813481,0.9903681888992614,1.0006097588571592,1.003067398453981,1.0014799902100537,-0.0009374186950978913,4733,5203.896,0.7638300618869088,31115.57,1.0053550388833061
13319,1.0013899290110624,1.0093046143467133,1.0110692523420808,0.9983289450211781,0.9747444893718701,0.9640728760305806,1.0068484507022206,1.0005769681703012,1.0093797000340208,0.997753273140762,0.004691080700075734,3970,4404.029,1.145543943316745,41590.68,1.0109835382784798
13321,1.0012549933648964,0.9910689969709165,1.0098047497665656,1.0050933553027595,0.9669196184858865,0.9575309410297137,0.9895491794116428,1.0007429188776182,1.0149480441435408,1.0043472068031423,0.0068220506816496496,6306,11307.34,0.7950095756250353,30965.27,1.0131145082600537
15001,1.0010717586275841,0.9911438044504569,0.9911438044504569,1.0010717586275841,0.9911437928955906,0.9999999999999999,0.9971566112172571,1.0030920237932888,0.9922060713740533,0.9979859622868251,-0.00629245757840402,101671,101671.0,1.1103154231933587,35716.97,1.0
15003,1.0001255291908473,0.9901745788119962,0.9901745788119962,1.0001255291908473,0.9901745701891983,1.0,0.9996087475843016,1.0032918208911459,0.990298874625672,0.9968440969672351,-0.00629245757840402,623309,623309.0,1.2272660152425925,47923.9,1.0
15007,1.0011211262855935,0.9910141533798835,0.9910141533798835,1.0011211262855935,0.9910141038527756,1.0,0.9974842000443928,1.0032950794841295,0.9921252053966328,0.9978331866237659,-0.00629245757840402,44097,44097.0,1.0933277875252048,36467.7,1.0
15901,1.0012459994368288,0.9910388858304615,0.9910388858304615,1.0012459994368288,0.9910388981760408,1.0,0.9974216189296353,1.0033908918076835,0.9922737197240817,0.9978623561481702,-0.00629245757840402,103353,103353.0,1.0273712227777727,38673.48,1.0
16001,1.0002922152011506,0.998533741301933,0.9943629445167583,0.9990632364258838,0.9902257889211554,0.9958392425697733,1.0019558942621405,1.0014336387597427,0.9934314615308841,0.9976329911018422,-0.005097885949217007,281086,252718.9,1.5157692985787852,46838.05,1.001194571629187
16003,1.000613441935387,0.9861547202700528,0.995739525380331,1.0052036556350648,0.9809082571513247,0.9851051469595078,0.9894358866910153,1.0017219713827819,1.000921010972633,1.0034756991977292,-0.001837688310696306,2515,2956.239,0.6046509678469788,20821.47,1.0044547692677077
16005,1.0005802311213292,0.9929567733708123,0.9936921105417459,1.0009607854368545,0.9888269901978644,0.995103975931059,0.9966245081107817,1.0018106820003745,0.9946468354502717,0.9991516395474812,-0.004847831792398116,48572,48670.48,1.104757946541839,34381.25,1.001444625786006
16007,1.0006220406771018,0.9876497419769169,0.9945048908059868,1.0061312356738787,0.9813186251800825,0.9867409023191624,0.990957767469199,1.0017379539918065,1.0006024346703433,1.0043856596074507,-0.0023365322968949,3088,3473.467,0.7014721077393582,24172.93,1.0039559252815091
16009,1.0005405846762945,1.0024165770174052,0.9959582954979004,1.0006234574405393,0.986233055479105,0.9902352881704254,1.0061256883593355,1.0017731223418889,0.9965792331076954,0.9988523699870665,-0.0033852622057894965,5326,4782.046,1.1754438779364742,35478.22,1.0029071953726145
16011,1.0006772548360074,0.9922163979822074,0.998673561231816,1.0049039936624433,0.9776832276965055,0.9789816360735832,0.9953321443058248,1.001723598695945,1.0035710500469466,1.003174922673918,5.252722028603607e-5,22200,25781.9,1.1354254705019555,34459.14,1.00634498479869
16013,1.0005792780906795,0.9968173467418259,0.992055818252296,1.0005984393207477,0.9917359633196317,0.9996775165306255,1.000080551030799,1.0016699286402133,0.9926495034623147,0.9989302970081969,-0.006197539793194817,22403,20438.79,1.2713060663442808,36947.95,1.0000949177852092
16015,1.0005954510278687,0.9894992833943534,1.0002130651506995,1.011633883276321,0.9669024766302917,0.966696480164139,0.9927596240819795,1.0016932135198464,1.011849427202114,1.0099238665314942,0.003985365741643321,2772,3926.238,0.7074826396321487,23930.38,1.0102778233200473
16017,1.000557257171414,0.9927935820631855,0.9937314989130187,1.001847862856368,0.9875009286675176,0.9937303256962108,0.9965903309939338,1.0018311145474388,0.9955677784390631,1.0000167176969113,-0.004432651236574214,25160,25419.32,0.951253867040444,29371.62,1.0018598063418298
16019,1.0006071996674315,0.9995356564888301,0.9950347285880116,0.9999147006830122,0.9888987114023196,0.9938332800573354,1.0025609183307134,1.0016156845834807,0.9949498528052839,0.998301759919848,-0.004472627687831521,62451,55853.18,1.23710494261555,36997.87,1.0018198298905725
16021,1.0005955279732728,0.9921091595660406,0.9948990341322578,1.0008574856145063,0.9875040850713108,0.9925670939571122,0.9956058866465747,1.0017696954569217,0.9957521457419124,0.9990894016393664,-0.004082807198001914,5659,5903.137,0.9416161624833022,28234.85,1.002209650380402
16023,1.0006073806876903,1.0098029415439354,0.9930541644588416,0.9998218790216769,0.9917339529277022,0.9986704820388739,1.0127038565400652,1.001564630762821,0.9928772806795404,0.9982599707621297,-0.005902197424064282,9190,6363.469,3.390005656727356,76822.63,1.0003902601543397
16025,1.000577603398067,0.9782574856995132,0.9980603713657056,1.0076992550508532,0.9746059605965394,0.9765001998825575,0.981560356339864,1.0017024149851443,1.0057446927209994,1.005986648305922,0.0007964924497387837,711,1004.784,0.7482273352634939,24784.81,1.0070889500281428
