D_n,state_county_res
-81.58302193828351,22109
-81.58302193828351,22111
-81.58302193828351,22113
-81.58302193828351,22115
-81.58302193828351,22117
-81.58302193828351,22119
-81.58302193828351,22121
-81.58302193828351,22123
-81.58302193828351,22125
-81.58302193828351,22127
-81.58302193828351,23001
-81.58302193828351,23003
-81.58302193828351,23005
-81.58302193828351,23007
-81.58302193828351,23009
-81.58302193828351,23011
-81.58302193828351,23013
-81.58302193828351,23015
-81.58302193828351,23017
-81.58302193828351,23019
-81.58302193828351,23021
-81.58302193828351,23023
-81.58302193828351,23025
-81.58302193828351,23027
-81.58302193828351,23029
-81.58302193828351,23031
-81.58302193828351,24001
-81.58302193828351,24003
-81.58302193828351,24005
-81.58302193828351,24009
-81.58302193828351,24011
-81.58302193828351,24013
-81.58302193828351,24015
-81.58302193828351,24017
-81.58302193828351,24019
-81.58302193828351,24021
-81.58302193828351,24023
-81.58302193828351,24025
-81.58302193828351,24027
-81.58302193828351,24029
-81.58302193828351,24031
-81.58302193828351,24033
-81.58302193828351,24035
-81.58302193828351,24037
-81.58302193828351,24039
-81.58302193828351,24041
-81.58302193828351,24043
-81.58302193828351,24045
-81.58302193828351,24047
-81.58302193828351,24510
-81.58302193828351,25001
-81.58302193828351,25003
-81.58302193828351,25005
-81.58302193828351,25007
-81.58302193828351,25009
-81.58302193828351,25011
-81.58302193828351,25013
-81.58302193828351,25015
-81.58302193828351,25017
-81.58302193828351,25019
-81.58302193828351,25021
-81.58302193828351,25023
-81.58302193828351,25025
-81.58302193828351,25027
-81.58302193828351,26001
-81.58302193828351,26003
-81.58302193828351,26005
-81.58302193828351,26007
-81.58302193828351,26009
-81.58302193828351,26011
-81.58302193828351,26013
-81.58302193828351,26015
-81.58302193828351,26017
-81.58302193828351,26019
-81.58302193828351,26021
-81.58302193828351,26023
-81.58302193828351,26025
-81.58302193828351,26027
-81.58302193828351,26029
-81.58302193828351,26031
-81.58302193828351,26033
-81.58302193828351,26035
-81.58302193828351,26037
-81.58302193828351,26039
-81.58302193828351,26041
-81.58302193828351,26043
-81.58302193828351,26045
-81.58302193828351,26047
-81.58302193828351,26049
-81.58302193828351,26051
-81.58302193828351,26053
-81.58302193828351,26055
-81.58302193828351,26057
-81.58302193828351,26059
-81.58302193828351,26061
-81.58302193828351,26063
-81.58302193828351,26065
-81.58302193828351,26067
-81.58302193828351,26069
-81.58302193828351,26071
-81.58302193828351,26073
-81.58302193828351,26075
-81.58302193828351,26077
-81.58302193828351,26079
-81.58302193828351,26081
-81.58302193828351,26083
-81.58302193828351,26085
-81.58302193828351,26087
-81.58302193828351,26089
-81.58302193828351,26091
-81.58302193828351,26093
-81.58302193828351,26095
-81.58302193828351,26097
-81.58302193828351,26099
-81.58302193828351,26101
-81.58302193828351,26103
-81.58302193828351,26105
-81.58302193828351,26107
-81.58302193828351,26109
-81.58302193828351,26111
-81.58302193828351,26113
-81.58302193828351,26115
-81.58302193828351,26117
-81.58302193828351,26119
-81.58302193828351,26121
-81.58302193828351,26123
-81.58302193828351,26125
-81.58302193828351,26127
-81.58302193828351,26129
-81.58302193828351,26131
-81.58302193828351,26133
-81.58302193828351,26135
-81.58302193828351,26137
-81.58302193828351,26139
-81.58302193828351,26141
-81.58302193828351,26143
-81.58302193828351,26145
-81.58302193828351,26147
-81.58302193828351,26149
-81.58302193828351,26151
-81.58302193828351,26153
-81.58302193828351,26155
-81.58302193828351,26157
-81.58302193828351,26159
-81.58302193828351,26161
-81.58302193828351,26163
-81.58302193828351,26165
-81.58302193828351,27001
-81.58302193828351,27003
-81.58302193828351,27005
-81.58302193828351,27007
-81.58302193828351,27009
-81.58302193828351,27011
-81.58302193828351,27013
-81.58302193828351,27015
-81.58302193828351,27017
-81.58302193828351,27019
-81.58302193828351,27021
-81.58302193828351,27023
-81.58302193828351,27025
-81.58302193828351,27027
-81.58302193828351,27029
-81.58302193828351,27031
-81.58302193828351,27033
-81.58302193828351,27035
-81.58302193828351,27037
-81.58302193828351,27039
-81.58302193828351,27041
-81.58302193828351,27043
-81.58302193828351,27045
-81.58302193828351,27047
-81.58302193828351,27049
-81.58302193828351,27051
-81.58302193828351,27053
-81.58302193828351,27055
-81.58302193828351,27057
-81.58302193828351,27059
-81.58302193828351,27061
-81.58302193828351,27063
-81.58302193828351,27065
-81.58302193828351,27067
-81.58302193828351,27069
-81.58302193828351,27071
-81.58302193828351,27073
-81.58302193828351,27075
-81.58302193828351,27077
-81.58302193828351,27079
-81.58302193828351,27081
-81.58302193828351,27083
-81.58302193828351,27085
-81.58302193828351,27087
-81.58302193828351,27089
-81.58302193828351,27091
-81.58302193828351,27093
-81.58302193828351,27095
-81.58302193828351,27097
-81.58302193828351,27099
-81.58302193828351,27101
-81.58302193828351,27103
-81.58302193828351,27105
-81.58302193828351,27107
-81.58302193828351,27109
-81.58302193828351,27111
-81.58302193828351,27113
-81.58302193828351,27115
-81.58302193828351,27117
-81.58302193828351,27119
-81.58302193828351,27121
-81.58302193828351,27123
-81.58302193828351,27125
-81.58302193828351,27127
-81.58302193828351,27129
-81.58302193828351,27131
-81.58302193828351,27133
-81.58302193828351,27135
-81.58302193828351,27137
-81.58302193828351,27139
-81.58302193828351,27141
-81.58302193828351,27143
-81.58302193828351,27145
-81.58302193828351,27147
-81.58302193828351,27149
-81.58302193828351,27151
-81.58302193828351,27153
-81.58302193828351,27155
-81.58302193828351,27157
-81.58302193828351,27159
-81.58302193828351,27161
-81.58302193828351,27163
-81.58302193828351,27165
-81.58302193828351,27167
-81.58302193828351,27169
-81.58302193828351,27171
-81.58302193828351,27173
-81.58302193828351,28001
-81.58302193828351,28003
-81.58302193828351,28005
-81.58302193828351,28007
-81.58302193828351,28009
-81.58302193828351,28011
-81.58302193828351,28013
-81.58302193828351,28015
-81.58302193828351,28017
-81.58302193828351,28019
-81.58302193828351,28021
-81.58302193828351,28023
-81.58302193828351,28025
-81.58302193828351,28027
-81.58302193828351,28029
-81.58302193828351,28031
-81.58302193828351,28033
-81.58302193828351,28035
-81.58302193828351,28037
-81.58302193828351,28039
-81.58302193828351,28041
-81.58302193828351,28043
-81.58302193828351,28045
-81.58302193828351,28047
-81.58302193828351,28049
-81.58302193828351,28051
-81.58302193828351,28053
-81.58302193828351,28055
-81.58302193828351,28057
-81.58302193828351,28059
-81.58302193828351,28061
-81.58302193828351,28063
-81.58302193828351,28065
-81.58302193828351,28067
-81.58302193828351,28069
-81.58302193828351,28071
-81.58302193828351,28073
-81.58302193828351,28075
-81.58302193828351,28077
-81.58302193828351,28079
-81.58302193828351,28081
-81.58302193828351,28083
-81.58302193828351,28085
-81.58302193828351,28087
-81.58302193828351,28089
-81.58302193828351,28091
-81.58302193828351,28093
-81.58302193828351,28095
-81.58302193828351,28097
-81.58302193828351,28099
-81.58302193828351,28101
-81.58302193828351,28103
-81.58302193828351,28105
-81.58302193828351,28107
-81.58302193828351,28109
-81.58302193828351,28111
-81.58302193828351,28113
-81.58302193828351,28115
-81.58302193828351,28117
-81.58302193828351,28119
-81.58302193828351,28121
-81.58302193828351,28123
-81.58302193828351,28125
-81.58302193828351,28127
-81.58302193828351,28129
-81.58302193828351,28131
-81.58302193828351,28133
-81.58302193828351,28135
-81.58302193828351,28137
-81.58302193828351,28139
-81.58302193828351,28141
-81.58302193828351,28143
-81.58302193828351,28145
-81.58302193828351,28147
-81.58302193828351,28149
-81.58302193828351,28151
-81.58302193828351,28153
-81.58302193828351,28155
-81.58302193828351,28157
-81.58302193828351,28159
-81.58302193828351,28161
-81.58302193828351,28163
-81.58302193828351,29001
-81.58302193828351,29003
-81.58302193828351,29005
-81.58302193828351,29007
-81.58302193828351,29009
-81.58302193828351,29011
-81.58302193828351,29013
-81.58302193828351,29015
-81.58302193828351,29017
-81.58302193828351,29019
-81.58302193828351,29021
-81.58302193828351,29023
-81.58302193828351,29025
-81.58302193828351,29027
-81.58302193828351,29029
-81.58302193828351,29031
-81.58302193828351,29033
-81.58302193828351,29035
-81.58302193828351,29037
-81.58302193828351,29039
-81.58302193828351,29041
-81.58302193828351,29043
-81.58302193828351,29045
-81.58302193828351,29047
-81.58302193828351,29049
-81.58302193828351,29051
-81.58302193828351,29053
-81.58302193828351,29055
-81.58302193828351,29057
-81.58302193828351,29059
-81.58302193828351,29061
-81.58302193828351,29063
-81.58302193828351,29065
-81.58302193828351,29067
-81.58302193828351,29069
-81.58302193828351,29071
-81.58302193828351,29073
-81.58302193828351,29075
-81.58302193828351,29077
-81.58302193828351,29079
-81.58302193828351,29081
-81.58302193828351,29083
-81.58302193828351,29085
-81.58302193828351,29087
-81.58302193828351,29089
-81.58302193828351,29091
-81.58302193828351,29093
-81.58302193828351,29095
-81.58302193828351,29097
-81.58302193828351,29099
-81.58302193828351,29101
-81.58302193828351,29103
-81.58302193828351,29105
-81.58302193828351,29107
-81.58302193828351,29109
-81.58302193828351,29111
-81.58302193828351,29113
-81.58302193828351,29115
-81.58302193828351,29117
-81.58302193828351,29119
-81.58302193828351,29121
-81.58302193828351,29123
-81.58302193828351,29125
-81.58302193828351,29127
-81.58302193828351,29129
-81.58302193828351,29131
-81.58302193828351,29133
-81.58302193828351,29135
-81.58302193828351,29137
-81.58302193828351,29139
-81.58302193828351,29141
-81.58302193828351,29143
-81.58302193828351,29145
-81.58302193828351,29147
-81.58302193828351,29149
-81.58302193828351,29151
-81.58302193828351,29153
-81.58302193828351,29155
-81.58302193828351,29157
-81.58302193828351,29159
-81.58302193828351,29161
-81.58302193828351,29163
-81.58302193828351,29165
-81.58302193828351,29167
-81.58302193828351,29169
-81.58302193828351,29171
-81.58302193828351,29173
-81.58302193828351,29175
-81.58302193828351,29177
-81.58302193828351,29179
-81.58302193828351,29181
-81.58302193828351,29183
-81.58302193828351,29185
-81.58302193828351,29186
-81.58302193828351,29187
-81.58302193828351,29189
-81.58302193828351,29195
-81.58302193828351,29197
-81.58302193828351,29199
-81.58302193828351,29201
-81.58302193828351,29203
-81.58302193828351,29205
-81.58302193828351,29207
-81.58302193828351,29209
-81.58302193828351,29211
-81.58302193828351,29213
-81.58302193828351,29215
-81.58302193828351,29217
-81.58302193828351,29219
-81.58302193828351,29221
-81.58302193828351,29223
-81.58302193828351,29225
-81.58302193828351,29227
-81.58302193828351,29229
-81.58302193828351,29510
-81.58302193828351,30001
-81.58302193828351,30003
-81.58302193828351,30005
-81.58302193828351,30007
-81.58302193828351,30009
-81.58302193828351,30011
-81.58302193828351,30013
-81.58302193828351,30015
-81.58302193828351,30017
-81.58302193828351,30019
-81.58302193828351,30021
-81.58302193828351,30023
-81.58302193828351,30025
-81.58302193828351,30027
-81.58302193828351,30029
-81.58302193828351,30031
-81.58302193828351,30033
-81.58302193828351,30035
-81.58302193828351,30037
-81.58302193828351,30039
-81.58302193828351,30041
-81.58302193828351,30043
-81.58302193828351,30045
-81.58302193828351,30047
-81.58302193828351,30049
-81.58302193828351,30051
-81.58302193828351,30053
-81.58302193828351,30055
-81.58302193828351,30057
-81.58302193828351,30059
-81.58302193828351,30061
-81.58302193828351,30063
-81.58302193828351,30065
-81.58302193828351,30067
-81.58302193828351,30069
-81.58302193828351,30071
-81.58302193828351,30073
-81.58302193828351,30075
-81.58302193828351,30077
-81.58302193828351,30079
-81.58302193828351,30081
-81.58302193828351,30083
-81.58302193828351,30085
-81.58302193828351,30087
-81.58302193828351,30089
-81.58302193828351,30091
-81.58302193828351,30093
-81.58302193828351,30095
-81.58302193828351,30097
-81.58302193828351,30099
-81.58302193828351,30101
-81.58302193828351,30103
-81.58302193828351,30105
-81.58302193828351,30107
-81.58302193828351,30109
-81.58302193828351,30111
-81.58302193828351,31001
-81.58302193828351,31003
-81.58302193828351,31005
-81.58302193828351,31007
-81.58302193828351,31009
-81.58302193828351,31011
-81.58302193828351,31013
-81.58302193828351,31015
-81.58302193828351,31017
-81.58302193828351,31019
-81.58302193828351,31021
-81.58302193828351,31023
-81.58302193828351,31025
-81.58302193828351,31027
-81.58302193828351,31029
-81.58302193828351,31031
-81.58302193828351,31033
-81.58302193828351,31035
-81.58302193828351,31037
-81.58302193828351,31039
-81.58302193828351,31041
-81.58302193828351,31043
-81.58302193828351,31045
-81.58302193828351,31047
-81.58302193828351,31049
-81.58302193828351,31051
-81.58302193828351,31053
-81.58302193828351,31055
-81.58302193828351,31057
-81.58302193828351,31059
-81.58302193828351,31061
-81.58302193828351,31063
-81.58302193828351,31065
-81.58302193828351,31067
-81.58302193828351,31069
-81.58302193828351,31071
-81.58302193828351,31073
-81.58302193828351,31075
-81.58302193828351,31077
-81.58302193828351,31079
-81.58302193828351,31081
-81.58302193828351,31083
-81.58302193828351,31085
-81.58302193828351,31087
-81.58302193828351,31089
-81.58302193828351,31091
-81.58302193828351,31093
-81.58302193828351,31095
-81.58302193828351,31097
-81.58302193828351,31099
-81.58302193828351,31101
-81.58302193828351,31103
-81.58302193828351,31105
-81.58302193828351,31107
-81.58302193828351,31109
-81.58302193828351,31111
-81.58302193828351,31113
-81.58302193828351,31115
-81.58302193828351,31117
-81.58302193828351,31119
-81.58302193828351,31121
-81.58302193828351,31123
-81.58302193828351,31125
-81.58302193828351,31127
-81.58302193828351,31129
-81.58302193828351,31131
-81.58302193828351,31133
-81.58302193828351,31135
-81.58302193828351,31137
-81.58302193828351,31139
-81.58302193828351,31141
-81.58302193828351,31143
-81.58302193828351,31145
-81.58302193828351,31147
-81.58302193828351,31149
-81.58302193828351,31151
-81.58302193828351,31153
-81.58302193828351,31155
-81.58302193828351,31157
-81.58302193828351,31159
-81.58302193828351,31161
-81.58302193828351,31163
-81.58302193828351,31165
-81.58302193828351,31167
-81.58302193828351,31169
-81.58302193828351,31171
-81.58302193828351,31173
-81.58302193828351,31175
-81.58302193828351,31177
-81.58302193828351,31179
-81.58302193828351,31181
-81.58302193828351,31183
-81.58302193828351,31185
-81.58302193828351,32001
-81.58302193828351,32003
-81.58302193828351,32005
-81.58302193828351,32007
-81.58302193828351,32009
-81.58302193828351,32011
-81.58302193828351,32013
-81.58302193828351,32015
-81.58302193828351,32017
-81.58302193828351,32019
-81.58302193828351,32021
-81.58302193828351,32023
-81.58302193828351,32027
-81.58302193828351,32029
-81.58302193828351,32031
-81.58302193828351,32033
-81.58302193828351,32510
-81.58302193828351,33001
-81.58302193828351,33003
-81.58302193828351,33005
-81.58302193828351,33007
-81.58302193828351,33009
-81.58302193828351,33011
-81.58302193828351,33013
-81.58302193828351,33015
-81.58302193828351,33017
-81.58302193828351,33019
-81.58302193828351,34001
-81.58302193828351,34003
-81.58302193828351,34005
-81.58302193828351,34007
-81.58302193828351,34009
-81.58302193828351,34011
-81.58302193828351,34013
-81.58302193828351,34015
-81.58302193828351,34017
-81.58302193828351,34019
-81.58302193828351,34021
-81.58302193828351,34023
-81.58302193828351,34025
-81.58302193828351,34027
-81.58302193828351,34029
-81.58302193828351,34031
-81.58302193828351,34033
-81.58302193828351,34035
-81.58302193828351,34037
-81.58302193828351,34039
-81.58302193828351,34041
-81.58302193828351,35001
-81.58302193828351,35003
-81.58302193828351,35005
-81.58302193828351,35006
-81.58302193828351,35007
-81.58302193828351,35009
-81.58302193828351,35011
-81.58302193828351,35013
-81.58302193828351,35015
-81.58302193828351,35017
-81.58302193828351,35019
-81.58302193828351,35021
-81.58302193828351,35023
-81.58302193828351,35025
-81.58302193828351,35027
-81.58302193828351,35028
-81.58302193828351,35029
-81.58302193828351,35031
-81.58302193828351,35033
-81.58302193828351,35035
-81.58302193828351,35037
-81.58302193828351,35039
-81.58302193828351,35041
-81.58302193828351,35043
-81.58302193828351,35045
-81.58302193828351,35047
-81.58302193828351,35049
-81.58302193828351,35051
-81.58302193828351,35053
-81.58302193828351,35055
-81.58302193828351,35057
-81.58302193828351,35059
-81.58302193828351,35061
-81.58302193828351,36001
-81.58302193828351,36003
-81.58302193828351,36005
-81.58302193828351,36007
-81.58302193828351,36009
-81.58302193828351,36011
-81.58302193828351,36013
-81.58302193828351,36015
-81.58302193828351,36017
-81.58302193828351,36019
-81.58302193828351,36021
-81.58302193828351,36023
-81.58302193828351,36025
-81.58302193828351,36027
-81.58302193828351,36029
-81.58302193828351,36031
-81.58302193828351,36033
-81.58302193828351,36035
-81.58302193828351,36037
-81.58302193828351,36039
-81.58302193828351,36041
-81.58302193828351,36043
-81.58302193828351,36045
-81.58302193828351,36047
-81.58302193828351,36049
-81.58302193828351,36051
-81.58302193828351,36053
-81.58302193828351,36055
-81.58302193828351,36057
-81.58302193828351,36059
-81.58302193828351,36061
-81.58302193828351,36063
-81.58302193828351,36065
-81.58302193828351,36067
-81.58302193828351,36069
-81.58302193828351,36071
-81.58302193828351,36073
-81.58302193828351,36075
-81.58302193828351,36077
-81.58302193828351,36079
-81.58302193828351,36081
-81.58302193828351,36083
-81.58302193828351,36085
-81.58302193828351,36087
-81.58302193828351,36089
-81.58302193828351,36091
-81.58302193828351,36093
-81.58302193828351,36095
-81.58302193828351,36097
-81.58302193828351,36099
-81.58302193828351,36101
-81.58302193828351,36103
-81.58302193828351,36105
-81.58302193828351,36107
-81.58302193828351,36109
-81.58302193828351,36111
-81.58302193828351,36113
-81.58302193828351,36115
-81.58302193828351,36117
-81.58302193828351,36119
-81.58302193828351,36121
-81.58302193828351,36123
-81.58302193828351,37001
-81.58302193828351,37003
-81.58302193828351,37005
-81.58302193828351,37007
-81.58302193828351,37009
-81.58302193828351,37011
-81.58302193828351,37013
-81.58302193828351,37015
-81.58302193828351,37017
-81.58302193828351,37019
-81.58302193828351,37021
-81.58302193828351,37023
-81.58302193828351,37025
-81.58302193828351,37027
-81.58302193828351,37029
-81.58302193828351,37031
-81.58302193828351,37033
-81.58302193828351,37035
-81.58302193828351,37037
-81.58302193828351,37039
-81.58302193828351,37041
-81.58302193828351,37043
-81.58302193828351,37045
-81.58302193828351,37047
-81.58302193828351,37049
-81.58302193828351,37051
-81.58302193828351,37053
-81.58302193828351,37055
-81.58302193828351,37057
-81.58302193828351,37059
-81.58302193828351,37061
-81.58302193828351,37063
-81.58302193828351,37065
-81.58302193828351,37067
-81.58302193828351,37069
-81.58302193828351,37071
-81.58302193828351,37073
-81.58302193828351,37075
-81.58302193828351,37077
-81.58302193828351,37079
-81.58302193828351,37081
-81.58302193828351,37083
-81.58302193828351,37085
-81.58302193828351,37087
-81.58302193828351,37089
-81.58302193828351,37091
-81.58302193828351,37093
-81.58302193828351,37095
-81.58302193828351,37097
-81.58302193828351,37099
-81.58302193828351,37101
-81.58302193828351,37103
-81.58302193828351,37105
-81.58302193828351,37107
-81.58302193828351,37109
-81.58302193828351,37111
-81.58302193828351,37113
-81.58302193828351,37115
-81.58302193828351,37117
-81.58302193828351,37119
-81.58302193828351,37121
-81.58302193828351,37123
-81.58302193828351,37125
-81.58302193828351,37127
-81.58302193828351,37129
-81.58302193828351,37131
-81.58302193828351,37133
-81.58302193828351,37135
-81.58302193828351,37137
-81.58302193828351,37139
-81.58302193828351,37141
-81.58302193828351,37143
-81.58302193828351,37145
-81.58302193828351,37147
-81.58302193828351,37149
-81.58302193828351,37151
-81.58302193828351,37153
-81.58302193828351,37155
-81.58302193828351,37157
-81.58302193828351,37159
-81.58302193828351,37161
-81.58302193828351,37163
-81.58302193828351,37165
-81.58302193828351,37167
-81.58302193828351,37169
-81.58302193828351,37171
-81.58302193828351,37173
-81.58302193828351,37175
-81.58302193828351,37177
-81.58302193828351,37179
-81.58302193828351,37181
-81.58302193828351,37183
-81.58302193828351,37185
-81.58302193828351,37187
-81.58302193828351,37189
-81.58302193828351,37191
-81.58302193828351,37193
-81.58302193828351,37195
-81.58302193828351,37197
-81.58302193828351,37199
-81.58302193828351,38001
-81.58302193828351,38003
-81.58302193828351,38005
-81.58302193828351,38007
-81.58302193828351,38009
-81.58302193828351,38011
-81.58302193828351,38013
-81.58302193828351,38015
-81.58302193828351,38017
-81.58302193828351,38019
-81.58302193828351,38021
-81.58302193828351,38023
-81.58302193828351,38025
-81.58302193828351,38027
-81.58302193828351,38029
-81.58302193828351,38031
-81.58302193828351,38033
-81.58302193828351,38035
-81.58302193828351,38037
-81.58302193828351,38039
-81.58302193828351,38041
-81.58302193828351,38043
-81.58302193828351,38045
-81.58302193828351,38047
-81.58302193828351,38049
-81.58302193828351,38051
-81.58302193828351,38053
-81.58302193828351,38055
-81.58302193828351,38057
-81.58302193828351,38059
-81.58302193828351,38061
-81.58302193828351,38063
-81.58302193828351,38065
-81.58302193828351,38067
-81.58302193828351,38069
-81.58302193828351,38071
-81.58302193828351,38073
-81.58302193828351,38075
-81.58302193828351,38077
-81.58302193828351,38079
-81.58302193828351,38081
-81.58302193828351,38083
-81.58302193828351,38085
-81.58302193828351,38087
-81.58302193828351,38089
-81.58302193828351,38091
-81.58302193828351,38093
-81.58302193828351,38095
-81.58302193828351,38097
-81.58302193828351,38099
-81.58302193828351,38101
-81.58302193828351,38103
-81.58302193828351,38105
-81.58302193828351,39001
-81.58302193828351,39003
-81.58302193828351,39005
-81.58302193828351,39007
-81.58302193828351,39009
-81.58302193828351,39011
-81.58302193828351,39013
-81.58302193828351,39015
-81.58302193828351,39017
-81.58302193828351,39019
-81.58302193828351,39021
-81.58302193828351,39023
-81.58302193828351,39025
-81.58302193828351,39027
-81.58302193828351,39029
-81.58302193828351,39031
-81.58302193828351,39033
-81.58302193828351,39035
-81.58302193828351,39037
-81.58302193828351,39039
-81.58302193828351,39041
-81.58302193828351,39043
-81.58302193828351,39045
-81.58302193828351,39047
-81.58302193828351,39049
-81.58302193828351,39051
-81.58302193828351,39053
-81.58302193828351,39055
-81.58302193828351,39057
-81.58302193828351,39059
-81.58302193828351,39061
-81.58302193828351,39063
-81.58302193828351,39065
-81.58302193828351,39067
-81.58302193828351,39069
-81.58302193828351,39071
-81.58302193828351,39073
-81.58302193828351,39075
-81.58302193828351,39077
-81.58302193828351,39079
-81.58302193828351,39081
-81.58302193828351,39083
-81.58302193828351,39085
-81.58302193828351,39087
-81.58302193828351,39089
-81.58302193828351,39091
-81.58302193828351,39093
-81.58302193828351,39095
-81.58302193828351,39097
-81.58302193828351,39099
-81.58302193828351,39101
-81.58302193828351,39103
-81.58302193828351,39105
-81.58302193828351,39107
-81.58302193828351,39109
-81.58302193828351,39111
-81.58302193828351,39113
-81.58302193828351,39115
-81.58302193828351,39117
-81.58302193828351,39119
-81.58302193828351,39121
-81.58302193828351,39123
-81.58302193828351,39125
-81.58302193828351,39127
-81.58302193828351,39129
-81.58302193828351,39131
-81.58302193828351,39133
-81.58302193828351,39135
-81.58302193828351,39137
-81.58302193828351,39139
-81.58302193828351,39141
-81.58302193828351,39143
-81.58302193828351,39145
-81.58302193828351,39147
-81.58302193828351,39149
-81.58302193828351,39151
-81.58302193828351,39153
-81.58302193828351,39155
-81.58302193828351,39157
-81.58302193828351,39159
-81.58302193828351,39161
-81.58302193828351,39163
-81.58302193828351,39165
-81.58302193828351,39167
-81.58302193828351,39169
-81.58302193828351,39171
-81.58302193828351,39173
-81.58302193828351,39175
-81.58302193828351,40001
-81.58302193828351,40003
-81.58302193828351,40005
-81.58302193828351,40007
-81.58302193828351,40009
-81.58302193828351,40011
-81.58302193828351,40013
-81.58302193828351,40015
-81.58302193828351,40017
-81.58302193828351,40019
-81.58302193828351,40021
-81.58302193828351,40023
-81.58302193828351,40025
-81.58302193828351,40027
-81.58302193828351,40029
-81.58302193828351,40031
-81.58302193828351,40033
-81.58302193828351,40035
-81.58302193828351,40037
-81.58302193828351,40039
-81.58302193828351,40041
-81.58302193828351,40043
-81.58302193828351,40045
-81.58302193828351,40047
-81.58302193828351,40049
-81.58302193828351,40051
-81.58302193828351,40053
-81.58302193828351,40055
-81.58302193828351,40057
-81.58302193828351,40059
-81.58302193828351,40061
-81.58302193828351,40063
-81.58302193828351,40065
-81.58302193828351,40067
-81.58302193828351,40069
-81.58302193828351,40071
-81.58302193828351,40073
-81.58302193828351,40075
-81.58302193828351,40077
-81.58302193828351,40079
-81.58302193828351,40081
-81.58302193828351,40083
-81.58302193828351,40085
-81.58302193828351,40087
-81.58302193828351,40089
-81.58302193828351,40091
-81.58302193828351,40093
-81.58302193828351,40095
-81.58302193828351,40097
-81.58302193828351,40099
-81.58302193828351,40101
-81.58302193828351,40103
-81.58302193828351,40105
-81.58302193828351,40107
-81.58302193828351,40109
-81.58302193828351,40111
-81.58302193828351,40113
-81.58302193828351,40115
-81.58302193828351,40117
-81.58302193828351,40119
-81.58302193828351,40121
-81.58302193828351,40123
-81.58302193828351,40125
-81.58302193828351,40127
-81.58302193828351,40129
-81.58302193828351,40131
-81.58302193828351,40133
-81.58302193828351,40135
-81.58302193828351,40137
-81.58302193828351,40139
-81.58302193828351,40141
-81.58302193828351,40143
-81.58302193828351,40145
-81.58302193828351,40147
-81.58302193828351,40149
-81.58302193828351,40151
-81.58302193828351,40153
-81.58302193828351,41001
-81.58302193828351,41003
-81.58302193828351,41005
-81.58302193828351,41007
-81.58302193828351,41009
-81.58302193828351,41011
-81.58302193828351,41013
-81.58302193828351,41015
-81.58302193828351,41017
-81.58302193828351,41019
-81.58302193828351,41021
-81.58302193828351,41023
-81.58302193828351,41025
-81.58302193828351,41027
-81.58302193828351,41029
-81.58302193828351,41031
-81.58302193828351,41033
-81.58302193828351,41035
-81.58302193828351,41037
-81.58302193828351,41039
-81.58302193828351,41041
-81.58302193828351,41043
-81.58302193828351,41045
-81.58302193828351,41047
-81.58302193828351,41049
-81.58302193828351,41051
-81.58302193828351,41053
-81.58302193828351,41055
-81.58302193828351,41057
-81.58302193828351,41059
-81.58302193828351,41061
-81.58302193828351,41063
-81.58302193828351,41065
-81.58302193828351,41067
-81.58302193828351,41069
-81.58302193828351,41071
-81.58302193828351,42001
-81.58302193828351,42003
-81.58302193828351,42005
-81.58302193828351,42007
-81.58302193828351,42009
-81.58302193828351,42011
-81.58302193828351,42013
-81.58302193828351,42015
-81.58302193828351,42017
-81.58302193828351,42019
-81.58302193828351,42021
-81.58302193828351,42023
-81.58302193828351,42025
-81.58302193828351,42027
-81.58302193828351,42029
-81.58302193828351,42031
-81.58302193828351,42033
-81.58302193828351,42035
-81.58302193828351,42037
-81.58302193828351,42039
-81.58302193828351,42041
-81.58302193828351,42043
-81.58302193828351,42045
-81.58302193828351,42047
-81.58302193828351,42049
-81.58302193828351,42051
-81.58302193828351,42053
-81.58302193828351,42055
-81.58302193828351,42057
-81.58302193828351,42059
-81.58302193828351,42061
-81.58302193828351,42063
-81.58302193828351,42065
-81.58302193828351,42067
-81.58302193828351,42069
-81.58302193828351,42071
-81.58302193828351,42073
-81.58302193828351,42075
-81.58302193828351,42077
-81.58302193828351,42079
-81.58302193828351,42081
-81.58302193828351,42083
-81.58302193828351,42085
-81.58302193828351,42087
-81.58302193828351,42089
-81.58302193828351,42091
-81.58302193828351,42093
-81.58302193828351,42095
-81.58302193828351,42097
-81.58302193828351,42099
-81.58302193828351,42101
-81.58302193828351,42103
-81.58302193828351,42105
-81.58302193828351,42107
-81.58302193828351,42109
-81.58302193828351,42111
-81.58302193828351,42113
-81.58302193828351,42115
-81.58302193828351,42117
-81.58302193828351,42119
-81.58302193828351,42121
-81.58302193828351,42123
-81.58302193828351,42125
-81.58302193828351,42127
-81.58302193828351,42129
-81.58302193828351,42131
-81.58302193828351,42133
-81.58302193828351,44001
-81.58302193828351,44003
-81.58302193828351,44005
-81.58302193828351,44007
-81.58302193828351,44009
-81.58302193828351,45001
-81.58302193828351,45003
-81.58302193828351,45005
-81.58302193828351,45007
-81.58302193828351,45009
-81.58302193828351,45011
-81.58302193828351,45013
-81.58302193828351,45015
-81.58302193828351,45017
-81.58302193828351,45019
-81.58302193828351,45021
-81.58302193828351,45023
-81.58302193828351,45025
-81.58302193828351,45027
-81.58302193828351,45029
-81.58302193828351,45031
