vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,hatP,hatQ,real_v,L,R
17147,0.9999195693770222,0.9962682570103263,1.0018166271563753,1.0000278119018233,0.9965194036939304,0.9995972696510699,1.0018444895820549,1.0004307157130428,5986,10264.61
17149,0.9998970064679984,0.9948849904848052,1.0022139452743164,1.0001037491059905,0.995575964830212,0.9996002697185365,1.0023179240751499,1.0005036807238916,7176,9058.182
17151,0.99981909588858,1.002381829382153,1.0001336117594382,0.999289908356575,1.0021951387351125,0.9997076947655892,0.9994234252394194,0.9995820914341246,1254,2498.844
17153,0.9998263764743271,1.0035326055931617,1.000574364890515,0.9996689868376079,1.0033281274296746,0.9996822018780301,1.000243161605784,0.9999867807585276,2993,2824.372
17155,0.9999732436779778,0.99791659819787,1.0000365695046276,1.000381705681598,0.9977703654017529,0.9994993857632297,1.0004182891450133,1.000882761841514,2744,3641.827
17157,0.9998406960367929,1.0106020425172044,1.0058357442288872,0.999451219449091,1.0091400355453146,0.999627447889381,1.0052837611350454,0.9998237058809639,14916,15767.13
17159,0.9998161433982914,0.996085311760843,0.9988001124587951,0.999770830473358,0.996690099627807,0.9997144973385014,0.998571217909813,1.0000563492227097,9452,9622.824
17161,1.0000501391464902,0.9995688156092811,1.0049542417965538,0.9992361380415113,1.000430879957214,0.9994061526603704,1.0041865954812237,0.9998298843584198,95516,84539.9
17163,0.9997847749192444,1.0055812818463408,1.0022505019236614,0.9994043713400116,1.0048767922385635,0.999616628052169,1.0016535328002278,0.9997876618833652,128994,147039.4
17165,0.9998023461038931,0.9952945004411518,0.9968799766777666,0.999633473196365,0.995986109480425,0.9997408999846614,0.9965145934463071,0.9998925453702073,13093,12338.87
17167,0.9998454520211715,0.9946974973059959,0.9974198746626797,0.9996405879555436,0.9962119292531852,0.9997333287826533,0.9970613899463456,0.9999072344349841,127265,112060.2
17169,0.9999044385554847,0.9957824103368673,0.9996638019299157,0.9998732250779382,0.9969906441240712,0.9995851451019477,0.999537069629338,1.00028819953698,3479,4508.15
17171,0.9999442701995607,0.9998105976657976,1.0152122475501273,1.0003601579402999,0.9992806473029989,0.999510679454161,1.015577884302172,1.0008498943569095,2152,3424.649
17173,0.9998503569605479,0.9946552210902888,0.9979899218011955,0.9999597881413317,0.9950600399586004,0.9996686140912099,0.9979497907715076,1.0002912705730853,8281,13274.69
17175,1.0000323875692783,1.0041013716252167,1.006745357809018,1.00211215540852,1.002326981935351,0.9993329512426421,1.0088717604615167,1.0027810592680066,2275,3337.447
17177,1.0000025156972583,0.9994575469737922,1.0001865610513352,1.0001255145367707,1.0000504806437327,0.9994730565640663,1.0003120990042298,1.0006528019624135,27517,28775.52
17179,1.0001163689575483,0.9997596107871805,1.0091228600548836,0.9995678688858102,1.0008628892070446,0.9994344647937604,1.0086867866690137,1.0001334795794512,77324,82631.03
17181,0.9998197300739711,1.0024826192324905,1.0005818924119059,0.9996263205341457,1.0021440944316313,0.9997013527764643,1.000207995504806,0.9999249453428164,7369,9133.841
17183,1.0000631113819898,1.0488979633229056,1.0333647349625201,0.9997481314338273,1.0441387025615931,0.9992916576871006,1.0331044628683916,1.0004567973155938,40118,41521.89
17185,0.9997818350011387,0.9907121215768558,0.9962632880007294,0.9986978919594112,0.9922337003709344,0.9997663017925753,0.9949660455628802,0.9989313404230084,5459,7126.263
17187,0.9999156352793228,1.0043743000602907,1.001671074105997,0.9999810514899747,1.0041282869009804,0.9995474475872647,1.0016520939316074,1.0004338002200464,8498,9959.115
17189,0.9998306350159623,1.0055764528606914,1.0021740152533425,0.999943718317425,1.0048476888333906,0.9996593609313654,1.002117611213531,1.0002844542823013,8076,9193.496
17191,0.9998201300671221,0.9985750930288932,1.0008932015011,0.9997468426261782,0.9987392233200345,0.9997016743526026,1.000639818006732,1.0000451817524512,8089,9914.584
17193,0.9998017533247217,1.0090357818107618,1.0033142309036216,0.9981933816536361,1.008560758778808,0.9997177867529148,1.001501625006903,0.998475164571964,7656,9235.806
17195,1.0000084545757544,1.0166347908048505,1.0106702141957242,0.9996682921580291,1.0150268812216658,0.9994059641107557,1.010334966960029,1.0002624839721732,28958,32607.28
17197,0.9999300600254136,0.9969527862377615,1.0002752605509053,1.0001257360787346,0.9976334159814569,0.9996829729933009,1.0004010312398222,1.0004429034978037,251221,379171.7
17199,0.9997930990523779,0.9921036055324867,0.99700301142444,0.9995934337066469,0.9931633665990975,0.9997863914164657,0.9965976636056233,0.9998070010639518,35184,35690.27
17201,1.0000471520704703,0.9979480665502822,1.0017568209701384,1.0001754199173034,0.9987818861989575,0.9994959616856567,1.0019325490688311,1.000679800877335,172581,164933.0
17203,1.0000250087546774,1.0051896592905039,1.0073756216309586,1.0004149541044485,1.004764056935175,0.9994595969681263,1.0077936362798756,1.0009558736933641,15792,25217.7
18001,0.9999084722777425,1.0136544145819715,1.0060204826167454,0.999012548088934,1.0118133450592137,0.9996272235327684,1.0050270857686139,0.9993850953341765,22775,23183.12
18003,0.9999371406789999,1.0008927815697002,1.0024871362246939,0.9997856178982132,1.001503005834616,0.999621122818616,1.0022722209254158,1.0001645574266511,232342,212276.4
18005,0.9997783220044965,0.9920943908103196,0.9949865761963304,0.9995595346526748,0.9935083046199897,0.9998442537280317,0.9945483190884621,0.9997152365738011,54641,46914.33
18007,0.9998790805147358,1.0114264335452035,1.0004000806459779,0.9981669927929518,1.0096701525082907,0.999644404482042,0.9985663400882222,0.9985220627630527,4522,5421.879
18009,0.9999038152212767,1.006628167659068,1.0045904132545365,1.0000875482648208,1.0070666434983284,0.9996155351281999,1.0046783634020726,1.0004721946788877,5753,7161.318
18011,0.9997930894634341,1.0085434482423241,1.0009580789264552,0.9988664189598666,1.007277399840584,0.9997314445071085,0.9998234118262158,0.9991347420829917,31584,37763.23
18013,0.9997907521510305,1.0047006218325445,0.9998501032564573,0.9980396790523903,1.004257505486657,0.9997762748308219,0.9978900761545739,0.998263015614443,7338,10775.12
18015,0.9998069614222399,1.0032066526198984,0.9968601435291499,0.9982648523629175,1.003029154442403,0.9997457976297418,0.9951304440066036,0.9985186781776574,10818,14237.0
