vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w
13175,1.0012947412627682,0.9988670293802085,0.9972852089256924,1.000718623235407,0.9889189806373568,0.9971098367624122,1.0007072421499938,0.9980018812491541,1.0000113730419187,-0.003902442822398433,26829,25122.75,0.9557807320045216,35826.75
13177,1.0013485051576423,1.004263800181541,1.0137686425509367,1.0052496272665352,0.9621682562238696,1.0022033640946377,1.000663218008315,1.0190905500588305,1.004583369485039,0.009892934855898816,8424,17324.75,0.7675939479364856,30450.26
13179,1.0010703871722355,1.0008714685372377,1.001952719615925,0.9974427096161343,0.9861868456759091,1.0000601961512168,1.0007998361850177,0.9993904355609632,0.9966455564364594,-0.0015748027141050391,37716,35805.04,1.7375069721461187,54418.87
13181,1.001481448593534,0.9919976662892884,1.0081271547988162,1.0063057935518973,0.9684213103194195,0.9895087370180577,1.0006431724054365,1.0144841965110392,1.005658981445752,0.005935433800707046,2848,4505.542,0.5973848655072261,25889.75
13183,1.0012204556704194,0.9881761168296935,1.0156650603690762,1.0065007022894268,0.9574434279190391,0.987090249974633,1.0008535876745812,1.0222675965523083,1.0056422984184592,0.012044095416418321,1776,6754.812,0.6258528015597319,24626.69
13185,1.0010586881491221,1.001293770602773,0.9951414530964344,1.0006597823010366,0.990719833202056,1.000734264099325,1.0008721950272983,0.9957980298142153,0.9997877723776152,-0.005112413857889908,66402,56302.7,0.9729769396488832,36055.32
13187,1.0016312155163702,0.990284018289053,1.0062741433740041,1.0064641865654458,0.971246019483846,0.9870731714573956,1.0005474972699187,1.0127788871727579,1.0059134516968673,0.004383459722355154,11217,16113.45,0.7322900984541048,31289.12
13189,1.0014853991242578,0.9987979469025998,1.0029716532586308,1.003180409875416,0.9791403679222985,0.9961491358983522,1.0005993026449198,1.006161514209417,1.0025795612925907,0.0009228694533419679,10905,11253.83,0.829115785986315,33183.95
13191,1.0011148713763363,0.9802945296883079,1.0028352297947605,1.009380152003588,0.9696954095060604,0.9795057480820262,1.0008462878489581,1.0122419766847885,1.0085266481559032,0.003924025053496705,4161,6815.802,0.6123679571188807,25327.32
13193,1.0013620085514081,0.9988988217354134,1.0040952893886301,1.0033118098601934,0.9771447767937763,0.9965823922801418,1.000587362263999,1.0074206620686013,1.0027228482978539,0.0018889043892287294,5283,5938.912,0.892974679700027,34470.57
