NAME,state,county,pct_bachelors_plus
"Ravalli County, Montana",30,081,25.0
"Richland County, Montana",30,083,16.6
"Roosevelt County, Montana",30,085,17.3
"Rosebud County, Montana",30,087,17.6
"Sanders County, Montana",30,089,15.6
"Sheridan County, Montana",30,091,15.7
"Silver Bow County, Montana",30,093,22.9
"Stillwater County, Montana",30,095,22.3
"Sweet Grass County, Montana",30,097,28.8
"Teton County, Montana",30,099,22.9
"Toole County, Montana",30,101,17.4
"Treasure County, Montana",30,103,20.9
"Valley County, Montana",30,105,16.9
"Wheatland County, Montana",30,107,16.4
"Wibaux County, Montana",30,109,15.9
"Yellowstone County, Montana",30,111,29.0
"Adams County, Nebraska",31,001,21.5
"Antelope County, Nebraska",31,003,16.5
"Arthur County, Nebraska",31,005,17.9
"Banner County, Nebraska",31,007,25.1
"Blaine County, Nebraska",31,009,19.8
"Boone County, Nebraska",31,011,15.8
"Box Butte County, Nebraska",31,013,19.5
"Boyd County, Nebraska",31,015,13.2
"Brown County, Nebraska",31,017,16.8
"Buffalo County, Nebraska",31,019,32.0
"Burt County, Nebraska",31,021,18.3
"Butler County, Nebraska",31,023,15.7
"Cass County, Nebraska",31,025,23.5
"Cedar County, Nebraska",31,027,15.1
"Chase County, Nebraska",31,029,14.6
"Cherry County, Nebraska",31,031,22.6
"Cheyenne County, Nebraska",31,033,27.1
"Clay County, Nebraska",31,035,16.4
"Colfax County, Nebraska",31,037,12.7
"Cuming County, Nebraska",31,039,15.7
"Custer County, Nebraska",31,041,18.0
"Dakota County, Nebraska",31,043,10.8
"Dawes County, Nebraska",31,045,36.5
"Dawson County, Nebraska",31,047,14.7
"Deuel County, Nebraska",31,049,18.2
"Dixon County, Nebraska",31,051,13.0
"Dodge County, Nebraska",31,053,17.3
"Douglas County, Nebraska",31,055,35.8
"Dundy County, Nebraska",31,057,25.9
"Fillmore County, Nebraska",31,059,17.6
"Franklin County, Nebraska",31,061,16.3
"Frontier County, Nebraska",31,063,19.8
"Furnas County, Nebraska",31,065,16.3
"Gage County, Nebraska",31,067,19.1
"Garden County, Nebraska",31,069,20.2
"Garfield County, Nebraska",31,071,13.8
"Gosper County, Nebraska",31,073,16.4
"Grant County, Nebraska",31,075,17.3
"Greeley County, Nebraska",31,077,12.5
"Hall County, Nebraska",31,079,16.3
"Hamilton County, Nebraska",31,081,21.8
"Harlan County, Nebraska",31,083,16.9
"Hayes County, Nebraska",31,085,16.6
"Hitchcock County, Nebraska",31,087,13.7
"Holt County, Nebraska",31,089,16.1
"Hooker County, Nebraska",31,091,22.1
"Howard County, Nebraska",31,093,13.9
"Jefferson County, Nebraska",31,095,14.7
"Johnson County, Nebraska",31,097,11.8
"Kearney County, Nebraska",31,099,25.0
"Keith County, Nebraska",31,101,19.5
"Keya Paha County, Nebraska",31,103,14.0
"Kimball County, Nebraska",31,105,19.8
"Knox County, Nebraska",31,107,17.5
"Lancaster County, Nebraska",31,109,35.3
"Lincoln County, Nebraska",31,111,19.0
"Logan County, Nebraska",31,113,18.8
"Loup County, Nebraska",31,115,10.0
"McPherson County, Nebraska",31,117,24.3
"Madison County, Nebraska",31,119,20.0
"Merrick County, Nebraska",31,121,13.5
"Morrill County, Nebraska",31,123,21.0
"Nance County, Nebraska",31,125,11.6
"Nemaha County, Nebraska",31,127,23.0
"Nuckolls County, Nebraska",31,129,12.4
"Otoe County, Nebraska",31,131,21.5
"Pawnee County, Nebraska",31,133,14.8
"Perkins County, Nebraska",31,135,18.4
"Phelps County, Nebraska",31,137,22.7
"Pierce County, Nebraska",31,139,14.3
"Platte County, Nebraska",31,141,18.9
"Polk County, Nebraska",31,143,16.1
"Red Willow County, Nebraska",31,145,21.6
"Richardson County, Nebraska",31,147,15.2
"Rock County, Nebraska",31,149,23.3
"Saline County, Nebraska",31,151,15.3
"Sarpy County, Nebraska",31,153,36.1
"Saunders County, Nebraska",31,155,23.7
"Scotts Bluff County, Nebraska",31,157,19.5
"Seward County, Nebraska",31,159,27.3
"Sheridan County, Nebraska",31,161,22.6
"Sherman County, Nebraska",31,163,15.7
"Sioux County, Nebraska",31,165,26.0
"Stanton County, Nebraska",31,167,12.0
"Thayer County, Nebraska",31,169,16.1
"Thomas County, Nebraska",31,171,16.2
"Thurston County, Nebraska",31,173,13.2
"Valley County, Nebraska",31,175,17.1
"Washington County, Nebraska",31,177,29.1
"Wayne County, Nebraska",31,179,28.0
"Webster County, Nebraska",31,181,12.7
"Wheeler County, Nebraska",31,183,23.5
"York County, Nebraska",31,185,21.5
"Churchill County, Nevada",32,001,18.2
"Clark County, Nevada",32,003,21.7
"Douglas County, Nevada",32,005,25.9
"Elko County, Nevada",32,007,15.8
"Esmeralda County, Nevada",32,009,21.1
"Eureka County, Nevada",32,011,17.8
"Humboldt County, Nevada",32,013,13.4
"Lander County, Nevada",32,015,12.9
"Lincoln County, Nevada",32,017,15.8
"Lyon County, Nevada",32,019,12.7
"Mineral County, Nevada",32,021,8.2
"Nye County, Nevada",32,023,10.5
"Pershing County, Nevada",32,027,12.4
"Storey County, Nevada",32,029,13.9
"Washoe County, Nevada",32,031,26.7
"White Pine County, Nevada",32,033,13.4
"Carson City, Nevada",32,510,21.6
"Belknap County, New Hampshire",33,001,26.9
"Carroll County, New Hampshire",33,003,30.3
"Cheshire County, New Hampshire",33,005,29.8
"Coos County, New Hampshire",33,007,16.1
"Grafton County, New Hampshire",33,009,35.3
"Hillsborough County, New Hampshire",33,011,34.5
"Merrimack County, New Hampshire",33,013,32.7
"Rockingham County, New Hampshire",33,015,36.6
"Strafford County, New Hampshire",33,017,30.0
"Sullivan County, New Hampshire",33,019,25.9
"Atlantic County, New Jersey",34,001,23.6
"Bergen County, New Jersey",34,003,44.5
"Burlington County, New Jersey",34,005,33.5
"Camden County, New Jersey",34,007,27.9
"Cape May County, New Jersey",34,009,26.4
"Cumberland County, New Jersey",34,011,13.3
"Essex County, New Jersey",34,013,31.6
"Gloucester County, New Jersey",34,015,26.9
"Hudson County, New Jersey",34,017,34.6
"Hunterdon County, New Jersey",34,019,47.5
"Mercer County, New Jersey",34,021,38.2
"Middlesex County, New Jersey",34,023,38.4
"Monmouth County, New Jersey",34,025,39.2
"Morris County, New Jersey",34,027,48.4
"Ocean County, New Jersey",34,029,24.3
"Passaic County, New Jersey",34,031,25.2
"Salem County, New Jersey",34,033,18.3
"Somerset County, New Jersey",34,035,49.8
"Sussex County, New Jersey",34,037,31.4
"Union County, New Jersey",34,039,31.2
"Warren County, New Jersey",34,041,28.6
"Bernalillo County, New Mexico",35,001,31.5
"Catron County, New Mexico",35,003,21.3
"Chaves County, New Mexico",35,005,15.7
"Cibola County, New Mexico",35,006,11.5
"Colfax County, New Mexico",35,007,19.9
"Curry County, New Mexico",35,009,18.2
"De Baca County, New Mexico",35,011,19.7
"Do?a Ana County, New Mexico",35,013,25.4
"Eddy County, New Mexico",35,015,15.1
"Grant County, New Mexico",35,017,24.1
"Guadalupe County, New Mexico",35,019,7.4
"Harding County, New Mexico",35,021,18.2
"Hidalgo County, New Mexico",35,023,15.6
"Lea County, New Mexico",35,025,12.9
"Lincoln County, New Mexico",35,027,23.9
"Los Alamos County, New Mexico",35,028,64.0
"Luna County, New Mexico",35,029,13.5
"McKinley County, New Mexico",35,031,10.9
"Mora County, New Mexico",35,033,15.4
"Otero County, New Mexico",35,035,17.7
"Quay County, New Mexico",35,037,14.8
"Rio Arriba County, New Mexico",35,039,16.1
"Roosevelt County, New Mexico",35,041,21.2
"Sandoval County, New Mexico",35,043,28.4
"San Juan County, New Mexico",35,045,15.0
"San Miguel County, New Mexico",35,047,23.3
"Santa Fe County, New Mexico",35,049,40.0
"Sierra County, New Mexico",35,051,16.8
"Socorro County, New Mexico",35,053,22.3
"Taos County, New Mexico",35,055,30.1
"Torrance County, New Mexico",35,057,14.0
"Union County, New Mexico",35,059,17.8
"Valencia County, New Mexico",35,061,16.8
"Albany County, New York",36,001,37.6
"Allegany County, New York",36,003,18.6
"Bronx County, New York",36,005,17.6
"Broome County, New York",36,007,25.1
"Cattaraugus County, New York",36,009,18.1
"Cayuga County, New York",36,011,18.4
"Chautauqua County, New York",36,013,20.3
"Chemung County, New York",36,015,20.9
"Chenango County, New York",36,017,17.0
"Clinton County, New York",36,019,21.7
"Columbia County, New York",36,021,28.2
"Cortland County, New York",36,023,24.3
"Delaware County, New York",36,025,19.1
"Dutchess County, New York",36,027,32.0
"Erie County, New York",36,029,29.1
"Essex County, New York",36,031,25.5
"Franklin County, New York",36,033,17.3
"Fulton County, New York",36,035,14.3
"Genesee County, New York",36,037,20.2
"Greene County, New York",36,039,19.2
"Hamilton County, New York",36,041,25.9
"Herkimer County, New York",36,043,18.2
"Jefferson County, New York",36,045,20.2
"Kings County, New York",36,047,28.8
"Lewis County, New York",36,049,14.4
"Livingston County, New York",36,051,23.4
"Madison County, New York",36,053,23.7
"Monroe County, New York",36,055,34.8
"Montgomery County, New York",36,057,15.9
"Nassau County, New York",36,059,40.9
"New York County, New York",36,061,57.0
"Niagara County, New York",36,063,19.6
"Oneida County, New York",36,065,21.5
"Onondaga County, New York",36,067,32.0
"Ontario County, New York",36,069,31.0
"Orange County, New York",36,071,27.7
"Orleans County, New York",36,073,15.1
"Oswego County, New York",36,075,15.7
"Otsego County, New York",36,077,25.5
"Putnam County, New York",36,079,38.0
"Queens County, New York",36,081,29.5
"Rensselaer County, New York",36,083,26.7
"Richmond County, New York",36,085,28.5
"Rockland County, New York",36,087,40.7
"St. Lawrence County, New York",36,089,18.7
"Saratoga County, New York",36,091,34.6
"Schenectady County, New York",36,093,28.7
"Schoharie County, New York",36,095,21.0
"Schuyler County, New York",36,097,17.4
"Seneca County, New York",36,099,18.1
"Steuben County, New York",36,101,19.9
"Suffolk County, New York",36,103,31.9
"Sullivan County, New York",36,105,20.3
"Tioga County, New York",36,107,22.7
"Tompkins County, New York",36,109,49.7
"Ulster County, New York",36,111,29.5
"Warren County, New York",36,113,27.3
"Washington County, New York",36,115,16.8
"Wayne County, New York",36,117,21.5
"Westchester County, New York",36,119,44.5
"Wyoming County, New York",36,121,14.8
"Yates County, New York",36,123,22.1
"Alamance County, North Carolina",37,001,21.4
"Alexander County, North Carolina",37,003,11.8
"Alleghany County, North Carolina",37,005,16.1
"Anson County, North Carolina",37,007,8.4
"Ashe County, North Carolina",37,009,17.2
"Avery County, North Carolina",37,011,20.3
"Beaufort County, North Carolina",37,013,19.0
"Bertie County, North Carolina",37,015,10.1
"Bladen County, North Carolina",37,017,9.8
"Brunswick County, North Carolina",37,019,23.4
"Buncombe County, North Carolina",37,021,31.2
"Burke County, North Carolina",37,023,15.1
"Cabarrus County, North Carolina",37,025,23.5
"Caldwell County, North Carolina",37,027,12.3
"Camden County, North Carolina",37,029,19.0
"Carteret County, North Carolina",37,031,23.8
"Caswell County, North Carolina",37,033,11.1
"Catawba County, North Carolina",37,035,19.4
"Chatham County, North Carolina",37,037,35.1
"Cherokee County, North Carolina",37,039,15.9
"Chowan County, North Carolina",37,041,15.7
"Clay County, North Carolina",37,043,18.6
"Cleveland County, North Carolina",37,045,15.7
"Columbus County, North Carolina",37,047,12.0
"Craven County, North Carolina",37,049,21.3
"Cumberland County, North Carolina",37,051,21.8
"Currituck County, North Carolina",37,053,17.2
"Dare County, North Carolina",37,055,32.1
"Davidson County, North Carolina",37,057,16.3
"Davie County, North Carolina",37,059,23.6
"Duplin County, North Carolina",37,061,10.1
"Durham County, North Carolina",37,063,44.1
"Edgecombe County, North Carolina",37,065,10.1
"Forsyth County, North Carolina",37,067,31.2
"Franklin County, North Carolina",37,069,15.2
"Gaston County, North Carolina",37,071,18.1
"Gates County, North Carolina",37,073,10.5
"Graham County, North Carolina",37,075,13.0
"Granville County, North Carolina",37,077,13.8
"Greene County, North Carolina",37,079,9.2
"Guilford County, North Carolina",37,081,32.4
"Halifax County, North Carolina",37,083,11.4
"Harnett County, North Carolina",37,085,16.0
"Haywood County, North Carolina",37,087,20.6
"Henderson County, North Carolina",37,089,27.3
"Hertford County, North Carolina",37,091,15.7
"Hoke County, North Carolina",37,093,15.1
"Hyde County, North Carolina",37,095,11.7
"Iredell County, North Carolina",37,097,21.6
"Jackson County, North Carolina",37,099,27.0
"Johnston County, North Carolina",37,101,19.3
"Jones County, North Carolina",37,103,10.7
"Lee County, North Carolina",37,105,18.0
"Lenoir County, North Carolina",37,107,14.5
"Lincoln County, North Carolina",37,109,17.8
"McDowell County, North Carolina",37,111,14.0
"Macon County, North Carolina",37,113,19.5
"Madison County, North Carolina",37,115,19.2
"Martin County, North Carolina",37,117,12.2
"Mecklenburg County, North Carolina",37,119,40.0
"Mitchell County, North Carolina",37,121,14.4
"Montgomery County, North Carolina",37,123,14.8
"Moore County, North Carolina",37,125,29.8
"Nash County, North Carolina",37,127,19.1
"New Hanover County, North Carolina",37,129,36.1
"Northampton County, North Carolina",37,131,12.0
"Onslow County, North Carolina",37,133,17.7
"Orange County, North Carolina",37,135,54.4
"Pamlico County, North Carolina",37,137,17.5
"Pasquotank County, North Carolina",37,139,18.7
"Pender County, North Carolina",37,141,17.8
"Perquimans County, North Carolina",37,143,18.1
"Person County, North Carolina",37,145,13.8
"Pitt County, North Carolina",37,147,28.2
"Polk County, North Carolina",37,149,27.2
"Randolph County, North Carolina",37,151,13.0
"Richmond County, North Carolina",37,153,10.0
"Robeson County, North Carolina",37,155,12.1
"Rockingham County, North Carolina",37,157,12.5
"Rowan County, North Carolina",37,159,17.0
"Rutherford County, North Carolina",37,161,14.6
"Sampson County, North Carolina",37,163,12.4
"Scotland County, North Carolina",37,165,14.0
"Stanly County, North Carolina",37,167,15.3
"Stokes County, North Carolina",37,169,10.9
"Surry County, North Carolina",37,171,14.9
"Swain County, North Carolina",37,173,18.6
"Transylvania County, North Carolina",37,175,27.0
"Tyrrell County, North Carolina",37,177,8.4
"Union County, North Carolina",37,179,29.1
"Vance County, North Carolina",37,181,10.7
"Wake County, North Carolina",37,183,47.4
"Warren County, North Carolina",37,185,13.9
"Washington County, North Carolina",37,187,11.8
"Watauga County, North Carolina",37,189,37.1
"Wayne County, North Carolina",37,191,16.2
"Wilkes County, North Carolina",37,193,12.3
"Wilson County, North Carolina",37,195,17.5
"Yadkin County, North Carolina",37,197,11.2
"Yancey County, North Carolina",37,199,15.2
"Adams County, North Dakota",38,001,18.4
"Barnes County, North Dakota",38,003,25.8
"Benson County, North Dakota",38,005,9.8
"Billings County, North Dakota",38,007,16.8
"Bottineau County, North Dakota",38,009,21.6
"Bowman County, North Dakota",38,011,19.7
"Burke County, North Dakota",38,013,17.6
"Burleigh County, North Dakota",38,015,32.3
"Cass County, North Dakota",38,017,36.4
"Cavalier County, North Dakota",38,019,17.8
"Dickey County, North Dakota",38,021,19.1
"Divide County, North Dakota",38,023,19.2
"Dunn County, North Dakota",38,025,15.1
"Eddy County, North Dakota",38,027,17.8
"Emmons County, North Dakota",38,029,13.7
"Foster County, North Dakota",38,031,18.2
"Golden Valley County, North Dakota",38,033,19.5
"Grand Forks County, North Dakota",38,035,33.3
"Grant County, North Dakota",38,037,16.4
"Griggs County, North Dakota",38,039,19.0
"Hettinger County, North Dakota",38,041,19.7
"Kidder County, North Dakota",38,043,16.0
"LaMoure County, North Dakota",38,045,20.0
"Logan County, North Dakota",38,047,12.5
"McHenry County, North Dakota",38,049,14.3
"McIntosh County, North Dakota",38,051,16.1
"McKenzie County, North Dakota",38,053,21.2
"McLean County, North Dakota",38,055,17.4
"Mercer County, North Dakota",38,057,16.7
"Morton County, North Dakota",38,059,22.3
"Mountrail County, North Dakota",38,061,19.9
"Nelson County, North Dakota",38,063,21.4
"Oliver County, North Dakota",38,065,19.4
"Pembina County, North Dakota",38,067,16.7
"Pierce County, North Dakota",38,069,11.1
"Ramsey County, North Dakota",38,071,20.9
"Ransom County, North Dakota",38,073,17.7
"Renville County, North Dakota",38,075,20.3
"Richland County, North Dakota",38,077,22.4
"Rolette County, North Dakota",38,079,16.5
"Sargent County, North Dakota",38,081,15.0
"Sheridan County, North Dakota",38,083,14.7
"Sioux County, North Dakota",38,085,12.3
"Slope County, North Dakota",38,087,28.1
"Stark County, North Dakota",38,089,23.1
"Steele County, North Dakota",38,091,18.4
"Stutsman County, North Dakota",38,093,22.7
"Towner County, North Dakota",38,095,20.2
"Traill County, North Dakota",38,097,26.3
"Walsh County, North Dakota",38,099,15.8
"Ward County, North Dakota",38,101,25.8
"Wells County, North Dakota",38,103,19.6
"Williams County, North Dakota",38,105,19.3
"Adams County, Ohio",39,001,10.7
"Allen County, Ohio",39,003,15.8
"Ashland County, Ohio",39,005,17.5
"Ashtabula County, Ohio",39,007,12.9
"Athens County, Ohio",39,009,27.3
"Auglaize County, Ohio",39,011,15.5
"Belmont County, Ohio",39,013,14.1
"Brown County, Ohio",39,015,9.8
"Butler County, Ohio",39,017,25.9
"Carroll County, Ohio",39,019,12.0
"Champaign County, Ohio",39,021,15.3
"Clark County, Ohio",39,023,16.2
"Clermont County, Ohio",39,025,24.8
"Clinton County, Ohio",39,027,14.7
"Columbiana County, Ohio",39,029,12.4
"Coshocton County, Ohio",39,031,11.6
"Crawford County, Ohio",39,033,10.5
"Cuyahoga County, Ohio",39,035,28.2
"Darke County, Ohio",39,037,11.3
"Defiance County, Ohio",39,039,16.3
"Delaware County, Ohio",39,041,49.5
"Erie County, Ohio",39,043,20.1
"Fairfield County, Ohio",39,045,24.4
"Fayette County, Ohio",39,047,13.1
"Franklin County, Ohio",39,049,35.0
"Fulton County, Ohio",39,051,14.9
"Gallia County, Ohio",39,053,14.3
"Geauga County, Ohio",39,055,34.0
"Greene County, Ohio",39,057,34.5
"Guernsey County, Ohio",39,059,11.2
"Hamilton County, Ohio",39,061,32.5
"Hancock County, Ohio",39,063,24.4
"Hardin County, Ohio",39,065,15.1
"Harrison County, Ohio",39,067,9.0
"Henry County, Ohio",39,069,13.1
"Highland County, Ohio",39,071,9.7
"Hocking County, Ohio",39,073,10.2
"Holmes County, Ohio",39,075,9.4
"Huron County, Ohio",39,077,12.1
"Jackson County, Ohio",39,079,12.0
"Jefferson County, Ohio",39,081,14.1
"Knox County, Ohio",39,083,19.0
"Lake County, Ohio",39,085,24.2
"Lawrence County, Ohio",39,087,12.9
"Licking County, Ohio",39,089,22.1
"Logan County, Ohio",39,091,14.3
"Lorain County, Ohio",39,093,20.6
"Lucas County, Ohio",39,095,23.0
"Madison County, Ohio",39,097,15.6
"Mahoning County, Ohio",39,099,20.4
"Marion County, Ohio",39,101,12.0
"Medina County, Ohio",39,103,29.5
"Meigs County, Ohio",39,105,10.3
"Mercer County, Ohio",39,107,15.4
"Miami County, Ohio",39,109,20.0
"Monroe County, Ohio",39,111,9.2
"Montgomery County, Ohio",39,113,24.3
"Morgan County, Ohio",39,115,8.7
"Morrow County, Ohio",39,117,13.6
"Muskingum County, Ohio",39,119,14.2
"Noble County, Ohio",39,121,9.1
"Ottawa County, Ohio",39,123,18.9
"Paulding County, Ohio",39,125,10.7
"Perry County, Ohio",39,127,8.9
"Pickaway County, Ohio",39,129,13.5
"Pike County, Ohio",39,131,12.6
"Portage County, Ohio",39,133,24.9
"Preble County, Ohio",39,135,12.0
"Putnam County, Ohio",39,137,18.1
"Richland County, Ohio",39,139,14.9
"Ross County, Ohio",39,141,13.1
"Hamilton County, Texas",48,193,23.4
"Hansford County, Texas",48,195,20.2
"Hardeman County, Texas",48,197,14.7
"Hardin County, Texas",48,199,15.4
"Harris County, Texas",48,201,27.7
"Harrison County, Texas",48,203,16.2
"Hartley County, Texas",48,205,19.8
"Haskell County, Texas",48,207,11.7
"Hays County, Texas",48,209,35.0
"Hemphill County, Texas",48,211,16.3
"Henderson County, Texas",48,213,14.2
"Hidalgo County, Texas",48,215,15.1
"Hill County, Texas",48,217,15.3
"Hockley County, Texas",48,219,18.0
"Hood County, Texas",48,221,23.9
"Hopkins County, Texas",48,223,16.7
"Houston County, Texas",48,225,13.4
"Howard County, Texas",48,227,10.1
"Hudspeth County, Texas",48,229,10.5
"Hunt County, Texas",48,231,17.0
"Hutchinson County, Texas",48,233,13.0
"Irion County, Texas",48,235,12.3
"Jack County, Texas",48,237,10.5
"Jackson County, Texas",48,239,16.9
"Jasper County, Texas",48,241,14.0
"Jeff Davis County, Texas",48,243,34.3
"Jefferson County, Texas",48,245,17.8
"Jim Hogg County, Texas",48,247,12.4
"Jim Wells County, Texas",48,249,10.6
"Johnson County, Texas",48,251,16.1
"Jones County, Texas",48,253,9.3
"Karnes County, Texas",48,255,8.4
"Kaufman County, Texas",48,257,17.2
"Kendall County, Texas",48,259,35.5
"Kenedy County, Texas",48,261,17.9
"Kent County, Texas",48,263,19.4
"Kerr County, Texas",48,265,27.0
"Kimble County, Texas",48,267,20.3
"King County, Texas",48,269,36.8
"Kinney County, Texas",48,271,14.5
"Kleberg County, Texas",48,273,20.4
"Knox County, Texas",48,275,12.9
"Lamar County, Texas",48,277,17.4
"Lamb County, Texas",48,279,13.8
"Lampasas County, Texas",48,281,17.3
"La Salle County, Texas",48,283,8.1
"Lavaca County, Texas",48,285,14.0
"Lee County, Texas",48,287,14.5
"Leon County, Texas",48,289,12.6
"Liberty County, Texas",48,291,8.8
"Limestone County, Texas",48,293,12.0
"Lipscomb County, Texas",48,295,22.5
"Live Oak County, Texas",48,297,14.0
"Llano County, Texas",48,299,26.0
"Loving County, Texas",48,301,17.9
"Lubbock County, Texas",48,303,27.5
"Lynn County, Texas",48,305,15.9
"McCulloch County, Texas",48,307,20.4
"McLennan County, Texas",48,309,20.6
"McMullen County, Texas",48,311,10.5
"Madison County, Texas",48,313,11.5
"Marion County, Texas",48,315,11.2
"Martin County, Texas",48,317,12.6
"Mason County, Texas",48,319,28.9
"Matagorda County, Texas",48,321,14.1
"Maverick County, Texas",48,323,13.7
"Medina County, Texas",48,325,19.3
"Menard County, Texas",48,327,13.9
"Midland County, Texas",48,329,23.9
"Milam County, Texas",48,331,13.5
"Mills County, Texas",48,333,18.7
"Mitchell County, Texas",48,335,9.4
"Montague County, Texas",48,337,16.7
"Montgomery County, Texas",48,339,29.7
"Moore County, Texas",48,341,13.7
"Morris County, Texas",48,343,17.3
"Motley County, Texas",48,345,18.5
"Nacogdoches County, Texas",48,347,24.0
"Navarro County, Texas",48,349,15.7
"Newton County, Texas",48,351,8.6
"Nolan County, Texas",48,353,17.1
"Nueces County, Texas",48,355,19.9
"Ochiltree County, Texas",48,357,17.9
"Oldham County, Texas",48,359,29.8
"Orange County, Texas",48,361,12.5
"Palo Pinto County, Texas",48,363,13.7
"Panola County, Texas",48,365,11.4
"Parker County, Texas",48,367,22.4
"Parmer County, Texas",48,369,15.7
"Pecos County, Texas",48,371,11.3
"Polk County, Texas",48,373,10.6
"Potter County, Texas",48,375,15.0
"Presidio County, Texas",48,377,17.8
"Rains County, Texas",48,379,12.1
"Randall County, Texas",48,381,30.1
"Reagan County, Texas",48,383,10.0
"Real County, Texas",48,385,19.4
"Red River County, Texas",48,387,8.6
"Reeves County, Texas",48,389,7.6
"Refugio County, Texas",48,391,11.2
"Roberts County, Texas",48,393,34.1
"Robertson County, Texas",48,395,15.8
"Rockwall County, Texas",48,397,35.6
"Runnels County, Texas",48,399,16.4
"Rusk County, Texas",48,401,14.8
"Sabine County, Texas",48,403,12.2
"San Augustine County, Texas",48,405,11.9
"San Jacinto County, Texas",48,407,9.6
"San Patricio County, Texas",48,409,15.1
"San Saba County, Texas",48,411,18.1
"Schleicher County, Texas",48,413,17.4
"Scurry County, Texas",48,415,16.3
"Shackelford County, Texas",48,417,27.6
"Shelby County, Texas",48,419,13.5
"Sherman County, Texas",48,421,19.1
"Smith County, Texas",48,423,24.5
"Somervell County, Texas",48,425,28.4
"Starr County, Texas",48,427,9.8
"Stephens County, Texas",48,429,12.2
"Sterling County, Texas",48,431,22.7
"Stonewall County, Texas",48,433,22.4
"Sutton County, Texas",48,435,11.8
"Swisher County, Texas",48,437,14.6
"Tarrant County, Texas",48,439,28.7
"Taylor County, Texas",48,441,24.2
"Terrell County, Texas",48,443,20.7
"Terry County, Texas",48,445,14.3
"Throckmorton County, Texas",48,447,16.7
"Titus County, Texas",48,449,13.7
"Tom Green County, Texas",48,451,21.6
"Travis County, Texas",48,453,43.5
"Trinity County, Texas",48,455,11.2
"Tyler County, Texas",48,457,12.2
"Upshur County, Texas",48,459,15.1
"Upton County, Texas",48,461,12.7
"Uvalde County, Texas",48,463,16.1
"Val Verde County, Texas",48,465,15.8
"Van Zandt County, Texas",48,467,12.1
"Victoria County, Texas",48,469,16.9
"Walker County, Texas",48,471,17.1
"Waller County, Texas",48,473,19.6
"Ward County, Texas",48,475,10.0
"Washington County, Texas",48,477,25.8
"Webb County, Texas",48,479,16.7
"Wharton County, Texas",48,481,15.4
"Wheeler County, Texas",48,483,15.1
"Wichita County, Texas",48,485,20.0
"Wilbarger County, Texas",48,487,15.9
"Willacy County, Texas",48,489,8.6
"Williamson County, Texas",48,491,37.3
"Wilson County, Texas",48,493,18.2
"Winkler County, Texas",48,495,9.8
"Wise County, Texas",48,497,15.6
"Wood County, Texas",48,499,16.5
"Yoakum County, Texas",48,501,15.0
"Young County, Texas",48,503,13.6
"Zapata County, Texas",48,505,9.6
"Zavala County, Texas",48,507,7.7
"Beaver County, Utah",49,001,10.4
"Box Elder County, Utah",49,003,22.7
"Cache County, Utah",49,005,35.1
"Carbon County, Utah",49,007,14.2
"Daggett County, Utah",49,009,18.8
"Davis County, Utah",49,011,33.8
"Duchesne County, Utah",49,013,16.0
"Emery County, Utah",49,015,13.2
"Garfield County, Utah",49,017,19.6
"Grand County, Utah",49,019,24.3
"Iron County, Utah",49,021,28.2
"Juab County, Utah",49,023,13.1
"Kane County, Utah",49,025,23.7
"Millard County, Utah",49,027,19.3
"Morgan County, Utah",49,029,27.1
"Piute County, Utah",49,031,16.2
"Rich County, Utah",49,033,22.2
"Salt Lake County, Utah",49,035,30.1
"San Juan County, Utah",49,037,17.2
"Sanpete County, Utah",49,039,18.7
"Sevier County, Utah",49,041,16.9
"Summit County, Utah",49,043,50.8
"Tooele County, Utah",49,045,18.6
"Uintah County, Utah",49,047,14.7
"Utah County, Utah",49,049,35.5
"Wasatch County, Utah",49,051,31.1
"Washington County, Utah",49,053,24.0
"Wayne County, Utah",49,055,22.7
"Weber County, Utah",49,057,22.5
"Addison County, Vermont",50,001,32.6
"Bennington County, Vermont",50,003,31.1
"Caledonia County, Vermont",50,005,27.5
"Chittenden County, Vermont",50,007,44.8
"Essex County, Vermont",50,009,15.9
"Franklin County, Vermont",50,011,21.2
"Grand Isle County, Vermont",50,013,28.6
"Lamoille County, Vermont",50,015,34.6
"Orange County, Vermont",50,017,29.2
"Orleans County, Vermont",50,019,19.9
"Rutland County, Vermont",50,021,26.3
"Washington County, Vermont",50,023,37.4
"Windham County, Vermont",50,025,33.8
"Windsor County, Vermont",50,027,32.8
"Accomack County, Virginia",51,001,18.0
"Albemarle County, Virginia",51,003,51.6
"Alleghany County, Virginia",51,005,14.9
"Amelia County, Virginia",51,007,13.1
"Amherst County, Virginia",51,009,15.6
"Appomattox County, Virginia",51,011,11.8
"Arlington County, Virginia",51,013,70.1
"Augusta County, Virginia",51,015,19.1
"Bath County, Virginia",51,017,11.5
"Bedford County, Virginia",51,019,24.2
"Bland County, Virginia",51,021,12.0
"Botetourt County, Virginia",51,023,22.9
"Brunswick County, Virginia",51,025,11.9
"Buchanan County, Virginia",51,027,8.9
"Buckingham County, Virginia",51,029,12.4
"Campbell County, Virginia",51,031,16.3
"Caroline County, Virginia",51,033,15.5
"Carroll County, Virginia",51,035,11.7
"Charles City County, Virginia",51,036,10.9
"Charlotte County, Virginia",51,037,15.1
"Chesterfield County, Virginia",51,041,35.7
